date,title,artist,current,previous,peak,weeks
2015-12-26,"Hello","Adele",1,1,1,7
2015-12-26,"Sorry","Justin Bieber",2,2,2,7
2015-12-26,"Hotline Bling","Drake",3,3,2,19
2015-12-26,"What Do You Mean?","Justin Bieber",4,4,1,15
2015-12-26,"Love Yourself","Justin Bieber",5,7,4,4
2015-12-26,"The Hills","The Weeknd",6,5,1,29
2015-12-26,"Stitches","Shawn Mendes",7,6,4,29
2015-12-26,"Here","Alessia Cara",8,8,8,19
2015-12-26,"Same Old Love","Selena Gomez",9,10,9,13
2015-12-26,"Like I'm Gonna Lose You","Meghan Trainor Featuring John Legend",10,9,8,23
2015-12-26,"679","Fetty Wap Featuring Remy Boyz",11,11,4,24
2015-12-26,"Ex's & Oh's","Elle King",12,12,10,23
2015-12-26,"On My Mind","Ellie Goulding",13,13,13,12
2015-12-26,"Jumpman","Drake & Future",14,15,12,12
2015-12-26,"Can't Feel My Face","The Weeknd",15,16,1,27
2015-12-26,"Antidote","Travis Scott",16,19,16,14
2015-12-26,"Lean On","Major Lazer & DJ Snake Featuring MO",17,20,4,36
2015-12-26,"Wildest Dreams","Taylor Swift",18,14,5,16
2015-12-26,"In The Night","The Weeknd",19,37,19,5
2015-12-26,"Don't","Bryson Tiller",20,24,20,11
2015-12-26,"Somebody To Love","Jordan Smith",21,0,21,1
2015-12-26,"All I Want For Christmas Is You","Mariah Carey",22,26,21,12
2015-12-26,"White Iverson","Post Malone",23,22,22,14
2015-12-26,"Focus","Ariana Grande",24,17,7,6
2015-12-26,"Die A Happy Man","Thomas Rhett",25,23,23,12
2015-12-26,"Watch Me","Silento",26,18,3,42
2015-12-26,"Trap Queen","Fetty Wap",27,28,2,47
2015-12-26,"Stressed Out","twenty one pilots",28,45,28,12
2015-12-26,"Roses","The Chainsmokers Featuring Rozes",29,36,29,8
2015-12-26,"Say It","Tory Lanez",30,30,30,8
2015-12-26,"Confident","Demi Lovato",31,21,21,10
2015-12-26,"Perfect","One Direction",32,27,10,8
2015-12-26,"Locked Away","R. City Featuring Adam Levine",33,25,6,21
2015-12-26,"Break Up In A Small Town","Sam Hunt",34,32,32,10
2015-12-26,"Where Ya At","Future Featuring Drake",35,29,28,21
2015-12-26,"Me, Myself & I","G-Eazy x Bebe Rexha",36,66,36,6
2015-12-26,"No Role Modelz","J. Cole",37,41,37,17
2015-12-26,"Where Are U Now","Skrillex & Diplo With Justin Bieber",38,31,8,41
2015-12-26,"Adventure Of A Lifetime","Coldplay",39,54,39,5
2015-12-26,"Good For You","Selena Gomez Featuring A$AP Rocky",40,38,5,25
2015-12-26,"See You Again","Wiz Khalifa Featuring Charlie Puth",41,39,1,40
2015-12-26,"Again","Fetty Wap",42,42,33,18
2015-12-26,"Cheerleader","OMI",43,46,1,34
2015-12-26,"Rockin' Around The Christmas Tree","Brenda Lee",44,0,14,13
2015-12-26,"Hit The Quan","iLoveMemphis",45,35,15,17
2015-12-26,"Drag Me Down","One Direction",46,33,3,19
2015-12-26,"Burning House","Cam",47,48,47,22
2015-12-26,"Hide Away","Daya",48,53,48,12
2015-12-26,"Back Up","DeJ Loaf Featuring Big Sean",49,47,47,10
2015-12-26,"Renegades","X Ambassadors",50,40,17,35
