date,title,artist,current,previous,peak,weeks,new
1978-12-30,"52nd Street","Billy Joel",1,1,1,10,False
1978-12-30,"A Wild And Crazy Guy","Steve Martin",2,2,2,9,False
1978-12-30,"Barbra Streisand's Greatest Hits, Volume 2","Barbra Streisand",3,3,3,5,False
1978-12-30,"C'est Chic","Chic",4,4,4,5,False
1978-12-30,"Grease","Soundtrack",5,5,1,33,False
1978-12-30,"Double Vision","Foreigner",6,6,3,26,False
1978-12-30,"Jazz","Queen",7,7,7,4,False
1978-12-30,"Live And More","Donna Summer",8,8,1,16,False
1978-12-30,"The Best Of Earth, Wind & Fire, Vol. I","Earth, Wind & Fire",9,9,9,5,False
1978-12-30,"Backless","Eric Clapton",10,10,10,5,False
1978-12-30,"Living In The U.S.A.","Linda Ronstadt",11,11,1,13,False
1978-12-30,"Chaka","Chaka Khan",12,12,12,9,False
1978-12-30,"Brother To Brother","Gino Vannelli",13,13,13,14,False
1978-12-30,"Greatest Hits","Barry Manilow",14,14,14,5,False
1978-12-30,"Cruisin'","Village People",15,15,15,11,False
1978-12-30,"Live Bootleg","Aerosmith",16,16,16,8,False
1978-12-30,"Comes A Time","Neil Young",17,17,7,11,False
1978-12-30,"You Don't Bring Me Flowers","Neil Diamond",18,18,18,3,False
1978-12-30,"Dog And Butterfly","Heart",19,19,18,13,False
1978-12-30,"Time Passages","Al Stewart",20,20,10,13,False
1978-12-30,"Some Girls","The Rolling Stones",21,21,1,28,False
1978-12-30,"Pieces Of Eight","Styx",22,22,6,14,False
1978-12-30,"Gene Simmons","Gene Simmons",23,23,23,12,False
1978-12-30,"Weekend Warriors","Ted Nugent",24,24,24,8,False
1978-12-30,"A Single Man","Elton John",25,25,15,8,False
1978-12-30,"Toto","Toto",26,26,26,11,False
1978-12-30,"Life Beyond L.a.","Ambrosia",27,27,19,21,False
1978-12-30,"Elan","Firefall",28,28,28,10,False
1978-12-30,"Greatest Hits 1974-78","The Steve Miller Band",29,29,29,4,False
1978-12-30,"The Stranger","Billy Joel",30,30,2,65,False
1978-12-30,"Greatest Hits","Steely Dan",31,31,31,7,False
1978-12-30,"Ace Frehley","Ace Frehley",32,32,32,12,False
1978-12-30,"Hot Streets","Chicago",33,33,12,11,False
1978-12-30,"Commodores' Greatest Hits","Commodores",34,34,34,6,False
1978-12-30,"Two For The Show","Kansas",35,35,35,7,False
1978-12-30,"Barry White The Man","Barry White",36,36,36,10,False
1978-12-30,"Alicia Bridges","Alicia Bridges",37,37,37,14,False
1978-12-30,"Stranger In Town","Bob Seger",38,38,4,32,False
1978-12-30,"Motor Booty Affair","Parliament",39,39,39,3,False
1978-12-30,"Paul Stanley","Paul Stanley",40,40,40,12,False
1978-12-30,"Wings Greatest","Wings",41,41,41,4,False
1978-12-30,"Chanson","Chanson",42,42,42,12,False
1978-12-30,"More Songs About Buildings And Food","Talking Heads",43,43,29,21,False
1978-12-30,"Saturday Night Fever","Soundtrack",44,44,1,71,False
1978-12-30,"Shakedown Street","Grateful Dead",45,45,45,4,False
1978-12-30,"Peter Criss","Peter Criss",46,46,43,12,False
1978-12-30,"Hemispheres","Rush",47,47,47,7,False
1978-12-30,"City Nights","Nick Gilder",48,48,33,15,False
1978-12-30,"Twin Sons Of Different Mothers","Fogelberg And Weisberg",49,49,8,16,False
1978-12-30,"Willie Nelson And Family Live","Willie Nelson",50,50,50,5,False
1978-12-30,"Flame","Ronnie Laws",51,51,51,9,False
1978-12-30,"Bat Out Of Hell","Meat Loaf",52,52,14,62,False
1978-12-30,"Don't Look Back","Boston",53,53,1,18,False
1978-12-30,"Jethro Tull Live - Bursting Out","Jethro Tull",54,54,21,11,False
1978-12-30,"Totally Hot","Olivia Newton-John",55,55,55,4,False
1978-12-30,"Inner Secrets","Santana",56,56,27,9,False
1978-12-30,"Is It Still Good To Ya","Ashford & Simpson",57,57,20,17,False
1978-12-30,"Let's Keep It That Way","Anne Murray",58,58,12,31,False
1978-12-30,"Nightwatch","Kenny Loggins",59,59,7,24,False
1978-12-30,"Playin' To Win","The Outlaws",60,60,60,6,False
1978-12-30,"The Lord Of The Rings","Soundtrack",61,61,61,4,False
1978-12-30,"Love Beach","Emerson, Lake & Palmer",62,62,62,4,False
1978-12-30,"Wavelength","Van Morrison",63,63,28,12,False
1978-12-30,"Reed Seed","Grover Washington, Jr.",64,64,35,11,False
1978-12-30,"Children Of Sanchez","Chuck Mangione",65,65,14,15,False
1978-12-30,"One Nation Under A Groove","Funkadelic",66,66,16,13,False
1978-12-30,"Greatest Hit's","The Marshall Tucker Band",67,67,67,11,False
1978-12-30,"Blondes Have More Fun","Rod Stewart",68,68,68,2,False
1978-12-30,"Who Are You","The Who",69,69,2,17,False
1978-12-30,"Brief Case Full Of Blues","Blues Brothers",70,70,70,2,False
1978-12-30,"Cheryl Lynn","Cheryl Lynn",71,71,71,7,False
1978-12-30,"Shadow Dancing","Andy Gibb",72,72,7,29,False
1978-12-30,"Money Talks","Barkays",73,73,73,8,False
1978-12-30,"An American Prayer","Jim Morrison / The Doors",74,74,74,3,False
1978-12-30,"You Had To Be There","Jimmy Buffett",75,75,72,8,False
1978-12-30,"Switch","Switch",76,76,37,18,False
1978-12-30,"Mixed Emotion","Exile",77,77,14,20,False
1978-12-30,"Q: Are We Not Men? A: We Are Devo!","Devo",78,78,78,10,False
1978-12-30,"Feel The Need","Leif Garrett",79,79,79,6,False
1978-12-30,"Worlds Away","Pablo Cruise",80,80,6,29,False
1978-12-30,"Sanctuary","The J. Geils Band",81,81,81,3,False
1978-12-30,"Mr.gone","Weather Report",82,82,52,10,False
1978-12-30,"Macho Man","Village People",83,83,24,41,False
1978-12-30,"The Cars","The Cars",84,84,25,27,False
1978-12-30,"Ross","Diana Ross",85,85,49,11,False
1978-12-30,"Touch Down","Bob James",86,86,86,3,False
1978-12-30,"Rose Royce III/Strikes Again!","Rose Royce",87,87,28,17,False
1978-12-30,"Profile","Emmylou Harris",88,88,88,5,False
1978-12-30,"Back To The Bars","Todd Rundgren",89,89,89,5,False
1978-12-30,"Keep On Jumpin","Musique",90,90,62,14,False
1978-12-30,"The Wiz","Soundtrack",91,91,40,11,False
1978-12-30,"For The Sake Of Love","Isaac Hayes",92,92,92,7,False
1978-12-30,"Bloody Tourists","10cc",93,93,69,12,False
1978-12-30,"Funk Or Walk","Brides Of Funkenstein",94,94,70,9,False
1978-12-30,"Come Get It","Rick James",95,95,13,28,False
1978-12-30,"All Fly Home","Jarreau",96,96,78,12,False
1978-12-30,"Crosswinds","Peabo Bryson",97,97,97,4,False
1978-12-30,"From The Inside","Alice Cooper",98,98,98,3,False
1978-12-30,"Wanted","Richard Pryor",99,99,99,3,False
