date,title,artist,current,previous,peak,weeks,new
1995-12-30,"Daydream","Mariah Carey",1,2,1,11,False
1995-12-30,"Anthology 1","The Beatles",2,1,1,4,False
1995-12-30,"Christmas In The Aire","Mannheim Steamroller",3,4,3,14,False
1995-12-30,"Waiting To Exhale","Soundtrack",4,5,3,5,False
1995-12-30,"Fresh Horses","Garth Brooks",5,3,2,4,False
1995-12-30,"Cracked Rear View","Hootie & The Blowfish",6,7,1,75,False
1995-12-30,"Jagged Little Pill","Alanis Morissette",7,6,1,27,False
1995-12-30,"The Greatest Hits Collection","Alan Jackson",8,8,5,8,False
1995-12-30,"Mellon Collie And The Infinite Sadness","The Smashing Pumpkins",9,9,1,8,False
1995-12-30,"CrazySexyCool","TLC",10,10,3,57,False
1995-12-30,"The Woman In Me","Shania Twain",11,12,6,42,False
1995-12-30,"R. Kelly","R. Kelly",12,11,1,5,False
1995-12-30,"Sixteen Stone","Bush",13,20,13,49,False
1995-12-30,"Souvenirs","Vince Gill",14,13,11,4,False
1995-12-30,"Gangsta's Paradise","Coolio",15,15,11,6,False
1995-12-30,"Something To Remember","Madonna",16,14,6,6,False
1995-12-30,"The Remix Collection","Boyz II Men",17,19,17,6,False
1995-12-30,"The Memory Of Trees","Enya",18,21,18,2,False
1995-12-30,"four","Blues Traveler",19,23,8,55,False
1995-12-30,"Design Of A Decade 1986/1996","Janet Jackson",20,18,3,10,False
1995-12-30,"All I Want","Tim McGraw",21,17,4,13,False
1995-12-30,"Insomniac","Green Day",22,24,2,10,False
1995-12-30,"Starting Over","Reba McEntire",23,16,5,11,False
1995-12-30,"Tigerlily","Natalie Merchant",24,28,13,26,False
1995-12-30,"Dangerous Minds","Soundtrack",25,22,1,21,False
1995-12-30,"The Presidents Of The United States Of America","The Presidents Of The United States Of America",26,26,20,18,False
1995-12-30,"Greatest Hits 1985-1995","Michael Bolton",27,25,5,13,False
1995-12-30,"This Is Christmas","Luther Vandross",28,31,28,6,False
1995-12-30,"Frogstomp","Silverchair",29,38,9,25,False
1995-12-30,"Alice In Chains","Alice In Chains",30,29,1,6,False
1995-12-30,"Dogg Food","Tha Dogg Pound",31,27,1,7,False
1995-12-30,"The Bridge","Ace Of Base",32,34,32,5,False
1995-12-30,"Your Little Secret","Melissa Etheridge",33,33,6,5,False
1995-12-30,"The Hits","Garth Brooks",34,39,1,53,False
1995-12-30,"One Hot Minute","Red Hot Chili Peppers",35,35,4,14,False
1995-12-30,"Stripped","The Rolling Stones",36,32,9,5,False
1995-12-30,"Under The Table And Dreaming","Dave Matthews Band",37,48,11,63,False
1995-12-30,"Games Rednecks Play","Jeff Foxworthy",38,40,8,22,False
1995-12-30,"A Boy Named Goo","Goo Goo Dolls",39,43,39,17,False
1995-12-30,"E. 1999 Eternal","Bone Thugs-N-Harmony",40,41,1,21,False
1995-12-30,"Relish","Joan Osborne",41,46,41,17,False
1995-12-30,"Vault: Greatest Hits 1980-1995","Def Leppard",42,44,15,7,False
1995-12-30,"Mr. Smith","LL Cool J",43,37,23,4,False
1995-12-30,"The Ghost Of Tom Joad","Bruce Springsteen",44,36,11,4,False
1995-12-30,"Bette Of Roses","Bette Midler",45,72,45,22,False
1995-12-30,"HIStory: Past, Present And Future Book 1","Michael Jackson",46,53,1,26,False
1995-12-30,"II","Boyz II Men",47,49,1,68,False
1995-12-30,"Strait Out Of The Box","George Strait",48,47,47,14,False
1995-12-30,"Ozzmosis","Ozzy Osbourne",49,45,4,8,False
1995-12-30,"Welcome To The Neighborhood","Meat Loaf",50,42,17,5,False
1995-12-30,"It Matters To Me","Faith Hill",51,52,36,16,False
1995-12-30,"Seal","Seal",52,55,15,76,False
1995-12-30,"Throwing Copper","Live",53,57,1,86,False
1995-12-30,"Dreaming Of You","Selena",54,50,1,22,False
1995-12-30,"Jesus Freak","dc Talk",55,51,16,4,False
1995-12-30,"Friends","Soundtrack",56,58,41,12,False
1995-12-30,"Pulp Fiction","Soundtrack",57,61,21,62,False
1995-12-30,"John Michael Montgomery","John Michael Montgomery",58,54,5,38,False
1995-12-30,"Q's Jook Joint","Quincy Jones",59,60,32,6,False
1995-12-30,"Kirk Franklin And The Family Christmas","Kirk Franklin And The Family",60,62,60,6,False
1995-12-30,"Sinatra 80th - Live In Concert","Frank Sinatra",61,109,61,5,False
1995-12-30,"Road Tested","Bonnie Raitt",62,63,44,6,False
1995-12-30,"Ballbreaker","AC/DC",63,59,4,12,False
1995-12-30,"Actual Miles  Henley's Greatest Hits","Don Henley",64,66,48,4,False
1995-12-30,"MTV Party To Go Volume 8","Various Artists",65,67,65,4,False
1995-12-30,"Sinatra 80th - All The Best","Frank Sinatra",66,141,66,4,False
1995-12-30,"Collective Soul","Collective Soul",67,69,23,40,False
1995-12-30,"Live At The Acropolis","Yanni",68,127,5,94,False
1995-12-30,"Cypress Hill III (Temple Of Boom)","Cypress Hill",69,56,3,7,False
1995-12-30,"(What's The Story) Morning Glory?","Oasis",70,79,70,11,False
1995-12-30,"1990 Sick","Spice 1",71,30,30,2,False
1995-12-30,"Miss Thang","Monica",72,75,36,22,False
1995-12-30,"Hell Freezes Over","Eagles",73,78,1,58,False
1995-12-30,"ESPN Presents: Jock Jams Volume 1","Various Artists",74,73,30,21,False
