date,title,artist,current,previous,peak,weeks,new
2012-12-29,"Red","Taylor Swift",1,1,1,8,False
2012-12-29,"Unorthodox Jukebox","Bruno Mars",2,0,2,1,True
2012-12-29,"Christmas","Michael Buble",3,5,1,18,False
2012-12-29,"Take Me Home","One Direction",4,4,1,5,False
2012-12-29,"Merry Christmas, Baby","Rod Stewart",5,3,3,7,False
2012-12-29,"Jesus Piece","The Game",6,0,6,1,True
2012-12-29,"The World From The Side Of The Moon","Phillip Phillips",7,9,4,4,False
2012-12-29,"Cheers, It's Christmas","Blake Shelton",8,8,8,11,False
2012-12-29,"Girl On Fire","Alicia Keys",9,7,1,3,False
2012-12-29,"On This Winter's Night","Lady Antebellum",10,11,8,8,False
2012-12-29,"Babel","Mumford & Sons",11,14,1,12,False
2012-12-29,"NOW 44","Various Artists",12,13,2,6,False
2012-12-29,"Tre!","Green Day",13,0,13,1,True
2012-12-29,"Nashville: Season 1: Volume 1","Soundtrack",14,0,14,1,True
2012-12-29,"Unapologetic","Rihanna",15,12,1,4,False
2012-12-29,"Tornado","Little Big Town",16,21,2,14,False
2012-12-29,"Believe","Justin Bieber",17,19,1,26,False
2012-12-29,"Night Train","Jason Aldean",18,18,1,9,False
2012-12-29,"Christmas With Scotty McCreery","Scotty McCreery",19,15,4,9,False
2012-12-29,"Glee: The Music, The Christmas Album: Volume 3","Soundtrack",20,0,20,1,True
2012-12-29,"21","Adele",21,22,1,95,False
2012-12-29,"Celebration Day","Led Zeppelin",22,16,9,4,False
2012-12-29,"The Truth About Love","P!nk",23,20,1,13,False
2012-12-29,"Up All Night","One Direction",24,23,1,40,False
2012-12-29,"Blown Away","Carrie Underwood",25,24,1,33,False
2012-12-29,"O.N.I.F.C.","Wiz Khalifa",26,2,2,2,False
2012-12-29,"Here's To The Good Times","Florida Georgia Line",27,10,10,2,False
2012-12-29,"Rebel Soul","Kid Rock",28,17,5,4,False
2012-12-29,"Cee Lo's Magic Moment","CeeLo Green",29,25,25,7,False
2012-12-29,"The Hobbit: An Unexpected Journey","Soundtrack",30,0,30,1,True
2012-12-29,"Overexposed","Maroon 5",31,28,2,25,False
