date,title,artist,current,previous,peak,weeks,new
1997-12-27,"Sevens","Garth Brooks",1,1,1,3,False
1997-12-27,"Let's Talk About Love","Celine Dion",2,2,2,4,False
1997-12-27,"Higher Ground","Barbra Streisand",3,3,1,5,False
1997-12-27,"You Light Up My Life -- Inspirational Songs","LeAnn Rimes",4,4,1,14,False
1997-12-27,"Tubthumper","Chumbawamba",5,7,5,12,False
1997-12-27,"Spiceworld","Spice Girls",6,6,6,6,False
1997-12-27,"Come On Over","Shania Twain",7,9,2,6,False
1997-12-27,"ReLoad","Metallica",8,8,1,4,False
1997-12-27,"Middle Of Nowhere","Hanson",9,10,2,32,False
1997-12-27,"Butterfly","Mariah Carey",10,11,1,13,False
1997-12-27,"Aquarium","Aqua",11,13,7,14,False
1997-12-27,"Snowed In","Hanson",12,12,7,4,False
1997-12-27,"Yourself Or Someone Like You","matchbox 20",13,14,5,41,False
1997-12-27,"The Dance","Fleetwood Mac",14,21,1,17,False
1997-12-27,"Spice","Spice Girls",15,17,1,45,False
1997-12-27,"R U Still Down? [Remember Me]","2Pac",16,5,2,3,False
1997-12-27,"No Way Out","Puff Daddy & The Family",17,23,1,21,False
1997-12-27,"Harlem World","Mase",18,16,1,7,False
1997-12-27,"Kenny G Greatest Hits","Kenny G",19,19,19,4,False
1997-12-27,"Pieces Of You","Jewel",20,20,4,96,False
1997-12-27,"Tribute","Yanni",21,28,21,6,False
1997-12-27,"Backstreet Boys","Backstreet Boys",22,26,15,18,False
1997-12-27,"Men In Black--The Album","Soundtrack",23,22,1,24,False
1997-12-27,"Christmas Live","Mannheim Steamroller",24,27,24,7,False
1997-12-27,"Big Willie Style","Will Smith",25,25,25,3,False
1997-12-27,"Fush Yu Mang","Smash Mouth",26,32,20,22,False
1997-12-27,"My Way","Usher",27,35,15,13,False
1997-12-27,"Live","Erykah Badu",28,18,4,4,False
1997-12-27,"Evolution","Boyz II Men",29,24,1,12,False
1997-12-27,"The Greatest Hits Collection","Brooks & Dunn",30,30,4,13,False
1997-12-27,"A Very Special Christmas 3","Various Artists",31,37,31,8,False
1997-12-27,"The Velvet Rope","Janet",32,31,1,10,False
1997-12-27,"Diana, Princess Of Wales -- Tribute","Various Artists",33,15,15,2,False
1997-12-27,"Floored","Sugar Ray",34,39,12,25,False
1997-12-27,"Levert.Sweat.Gill","LSG",35,29,4,5,False
1997-12-27,"BBC Sessions","Led Zeppelin",36,36,12,4,False
1997-12-27,"(Songbook) A Collection Of Hits","Trisha Yearwood",37,33,4,16,False
