date,title,artist,current,previous,peak,weeks,new
2015-12-26,"25","Adele",1,1,1,3,False
2015-12-26,"A Head Full Of Dreams","Coldplay",2,0,2,1,True
2015-12-26,"Purpose","Justin Bieber",3,2,1,4,False
2015-12-26,"That's Christmas To Me","Pentatonix",4,3,2,19,False
2015-12-26,"When It's Dark Out","G-Eazy",5,0,5,1,True
2015-12-26,"Black Market","Rick Ross",6,0,6,1,True
2015-12-26,"Blue Neighbourhood","Troye Sivan",7,0,7,1,True
2015-12-26,"Made In The A.M.","One Direction",8,4,2,4,False
2015-12-26,"Traveller","Chris Stapleton",9,11,1,13,False
2015-12-26,"Beauty Behind The Madness","The Weeknd",10,6,1,15,False
2015-12-26,"Christmas","Michael Buble",11,9,1,44,False
2015-12-26,"1989","Taylor Swift",12,5,1,59,False
2015-12-26,"Revival","Selena Gomez",13,12,1,9,False
2015-12-26,"21","Adele",14,16,1,251,False
2015-12-26,"Blurryface","twenty one pilots",15,27,1,30,False
2015-12-26,"Pentatonix","Pentatonix",16,15,1,8,False
2015-12-26,"Fetty Wap","Fetty Wap",17,8,1,11,False
2015-12-26,"NOW 56","Various Artists",18,10,4,6,False
2015-12-26,"Adore: Christmas Songs Of Worship","Chris Tomlin",19,17,17,7,False
2015-12-26,"Storyteller","Carrie Underwood",20,7,2,7,False
2015-12-26,"Title","Meghan Trainor",21,18,1,48,False
2015-12-26,"T R A P S O U L","Bryson Tiller",22,20,11,11,False
2015-12-26,"Kill The Lights","Luke Bryan",23,25,1,18,False
2015-12-26,"Montevallo","Sam Hunt",24,19,3,59,False
2015-12-26,"What A Time To Be Alive","Drake & Future",25,24,1,12,False
2015-12-26,"x","Ed Sheeran",26,30,1,77,False
2015-12-26,"Tangled Up","Thomas Rhett",27,28,6,11,False
2015-12-26,"Handwritten","Shawn Mendes",28,21,1,35,False
2015-12-26,"Revenge Of The Dreamers II","Various Artists",29,0,29,1,True
2015-12-26,"Canal Street Confidential","Curren$Y",30,0,30,1,True
2015-12-26,"Ties That Bind: The River Collection","Bruce Springsteen & The E Street Band",31,0,31,1,True
2015-12-26,"Empire: Original Soundtrack, Season 2, Volume 1","Soundtrack",32,23,16,3,False
2015-12-26,"Reloaded: 20 #1 Hits","Blake Shelton",33,13,5,7,False
2015-12-26,"Dark Sky Island","Enya",34,33,8,3,False
2015-12-26,"Cinema","Andrea Bocelli",35,22,10,7,False
2015-12-26,"Speedin' Bullet 2 Heaven","Kid Cudi",36,0,36,1,True
2015-12-26,"Kidz Bop 30","Kidz Bop Kids",37,32,12,8,False
2015-12-26,"MercyMe, It's Christmas!","MercyMe",38,53,38,5,False
2015-12-26,"Return Of The Tender Lover","Babyface",39,0,39,1,True
2015-12-26,"Stages","Josh Groban",40,58,2,33,False
2015-12-26,"Mr. Misunderstood","Eric Church",41,29,2,6,False
2015-12-26,"Late Nights: The Album","Jeremih",42,0,42,1,True
2015-12-26,"Merry Christmas","Mariah Carey",43,39,3,56,False
2015-12-26,"A Charlie Brown Christmas (Soundtrack)","Vince Guaraldi Trio",44,50,23,48,False
2015-12-26,"Delirium","Ellie Goulding",45,40,3,5,False
2015-12-26,"Noel","Josh Groban",46,51,1,65,False
2015-12-26,"Thank You","Stone Temple Pilots",47,0,26,12,False
2015-12-26,"19","Adele",48,41,4,195,False
2015-12-26,"In The Lonely Hour","Sam Smith",49,45,2,78,False
2015-12-26,"Badlands","Halsey",50,37,2,15,False
2015-12-26,"DS2","Future",51,46,1,21,False
2015-12-26,"Love Stuff","Elle King",52,43,26,33,False
2015-12-26,"PTXmas (EP)","Pentatonix",53,66,7,18,False
2015-12-26,"Letters From The Labyrinth","Trans-Siberian Orchestra",54,49,7,4,False
2015-12-26,"2014 Forest Hills Drive","J. Cole",55,52,1,53,False
2015-12-26,"If You're Reading This It's Too Late","Drake",56,36,1,44,False
2015-12-26,"It's Christmas Time","Elvis Presley",57,59,41,50,False
2015-12-26,"Know-It-All","Alessia Cara",58,38,9,4,False
2015-12-26,"To Pimp A Butterfly","Kendrick Lamar",59,71,1,39,False
2015-12-26,"Hamilton: An American Musical","Original Broadway Cast",60,60,12,11,False
2015-12-26,"The Incredible True Story","Logic",61,31,3,4,False
2015-12-26,"GO:OD AM","Mac Miller",62,180,4,12,False
2015-12-26,"Confident","Demi Lovato",63,26,2,8,False
2015-12-26,"Ultimate Sinatra","Frank Sinatra",64,160,32,24,False
2015-12-26,"WOW Hits 2016","Various Artists",65,64,55,11,False
2015-12-26,"Immortalized","Disturbed",66,103,1,16,False
2015-12-26,"Sounds Good Feels Good","5 Seconds Of Summer",67,35,1,7,False
2015-12-26,"Cheek To Cheek","Tony Bennett & Lady Gaga",68,83,1,27,False
2015-12-26,"I'm Comin' Over","Chris Young",69,42,5,4,False
2015-12-26,"1","The Beatles",70,76,1,202,False
2015-12-26,"ONXRT: Live From the Archives, Volume 17","Various Artists",71,0,71,1,True
2015-12-26,"Christmas Songs By Sinatra","Frank Sinatra",72,102,72,23,False
2015-12-26,"Coming Home","Leon Bridges",73,0,6,22,False
2015-12-26,"A Family Christmas","The Piano Guys",74,72,20,18,False
2015-12-26,"NOW That's What I Call Country Christmas","Various Artists",75,75,75,4,False
2015-12-26,"Live","Mannheim Steamroller",76,85,76,4,False
2015-12-26,"These Are Special Times","Celine Dion",77,74,2,52,False
2015-12-26,"These Things Happen","G-Eazy",78,79,3,74,False
2015-12-26,"American Beauty / American Psycho","Fall Out Boy",79,56,1,47,False
2015-12-26,"Love Ran Red","Chris Tomlin",80,119,8,29,False
2015-12-26,"Vessel","twenty one pilots",81,81,48,69,False
2015-12-26,"Hozier","Hozier",82,62,2,62,False
2015-12-26,"Disney Karaoke Series: Frozen (EP)","Various Artists",83,87,17,41,False
2015-12-26,"Top 5 Dead Or Alive","Jadakiss",84,44,4,3,False
2015-12-26,"Wrapped In Red","Kelly Clarkson",85,70,3,20,False
2015-12-26,"Rodeo","Travis Scott",86,73,3,14,False
2015-12-26,"The Lost Christmas Eve","Trans-Siberian Orchestra",87,93,26,57,False
2015-12-26,"Today Is Christmas","LeAnn Rimes",88,183,88,2,False
