date,title,artist,current,previous,peak,weeks,new
2003-12-27,"Soulful","Ruben Studdard",1,0,1,1,True
2003-12-27,"The Diary Of Alicia Keys","Alicia Keys",2,1,1,2,False
2003-12-27,"Now 14","Various Artists",3,4,3,6,False
2003-12-27,"Shock'n Y'All","Toby Keith",4,2,1,6,False
2003-12-27,"Closer","Josh Groban",5,3,3,5,False
2003-12-27,"Speakerboxxx/The Love Below","OutKast",6,5,1,12,False
2003-12-27,"As Time Goes By ... The Great American Songbook Vol. II","Rod Stewart",7,13,2,8,False
2003-12-27,"Metamorphosis","Hilary Duff",8,6,1,16,False
2003-12-27,"The Very Best Of Sheryl Crow","Sheryl Crow",9,9,4,6,False
2003-12-27,"In The Zone","Britney Spears",10,7,1,4,False
2003-12-27,"Measure Of A Man","Clay Aiken",11,11,1,9,False
2003-12-27,"The Singles 1992-2003","No Doubt",12,8,2,3,False
2003-12-27,"soulstar","Musiq",13,0,13,1,True
2003-12-27,"Afterglow","Sarah McLachlan",14,15,2,6,False
2003-12-27,"Greatest Hits Volume II And Some Other Stuff","Alan Jackson",15,18,1,18,False
2003-12-27,"Terrorist Threats","Westside Connection",16,0,16,1,True
2003-12-27,"Harry For The Holidays","Harry Connick, Jr.",17,12,12,7,False
2003-12-27,"Private Room","Avant",18,0,18,1,True
2003-12-27,"Blink-182","Blink-182",19,19,3,4,False
2003-12-27,"Let It Be... Naked","The Beatles",20,16,5,4,False
2003-12-27,"Big Money Heavyweight","Big Tymers",21,0,21,1,True
2003-12-27,"NOW That's What I Call Christmas! 2: The Signature Collection","Various Artists",22,17,17,8,False
2003-12-27,"The Black Album","JAY-Z",23,10,1,5,False
2003-12-27,"Beg For Mercy","G Unit",24,14,2,5,False
2003-12-27,"Fallen","Evanescence",25,29,3,41,False
2003-12-27,"Life For Rent","Dido",26,23,4,11,False
2003-12-27,"Tasty","Kelis",27,0,27,1,True
2003-12-27,"The Long Road","Nickelback",28,28,6,12,False
2003-12-27,"Tupac: Resurrection","Soundtrack",29,20,2,5,False
2003-12-27,"Splinter","The Offspring",30,0,30,1,True
2003-12-27,"Dangerously In Love","Beyonce",31,27,1,25,False
2003-12-27,"Meteora","Linkin Park",32,35,1,38,False
2003-12-27,"Away From The Sun","3 Doors Down",33,30,8,57,False
2003-12-27,"Jackpot","Chingy",34,25,2,22,False
2003-12-27,"Chicken*N*Beer","Ludacris",35,24,1,10,False
2003-12-27,"The Very Best Of The Eagles","Eagles",36,32,3,8,False
2003-12-27,"The Cheetah Girls (EP)","Soundtrack",37,43,37,18,False
2003-12-27,"Kid Rock","Kid Rock",38,33,8,5,False
2003-12-27,"Da Derrty Versions - The Reinvention","Nelly",39,21,12,3,False
2003-12-27,"Greatest Hits","Red Hot Chili Peppers",40,38,21,4,False
2003-12-27,"Come Away With Me","Norah Jones",41,40,1,94,False
2003-12-27,"Take A Look In The Mirror","Korn",42,22,9,4,False
2003-12-27,"Up!","Shania Twain",43,49,1,56,False
2003-12-27,"Top Of The World Tour Live","Dixie Chicks",44,34,27,4,False
2003-12-27,"The Reason","Hoobastank",45,0,45,1,True
2003-12-27,"It Had To Be You ... The Great American Songbook","Rod Stewart",46,60,4,60,False
2003-12-27,"Unleashed","Toby Keith",47,44,1,73,False
2003-12-27,"Try This","P!nk",48,45,9,5,False
2003-12-27,"One Wish: The Holiday Album","Whitney Houston",49,53,49,4,False
2003-12-27,"All I Want For Christmas Is A Real Good Tan","Kenny Chesney",50,42,42,10,False
2003-12-27,"Live In Texas","Linkin Park",51,50,23,4,False
2003-12-27,"American Idol: The Great Holiday Classics","Various Artists",52,41,28,9,False
2003-12-27,"Bette Midler Sings The Rosemary Clooney Songbook","Bette Midler",53,55,14,11,False
2003-12-27,"Motown","Michael McDonald",54,37,28,21,False
2003-12-27,"Heavier Things","John Mayer",55,52,1,14,False
2003-12-27,"No Pads, No Helmets...Just Balls","Simple Plan",56,68,36,54,False
2003-12-27,"A Rush Of Blood To The Head","Coldplay",57,66,5,68,False
2003-12-27,"Sacred Love","Sting",58,64,3,11,False
2003-12-27,"This Is Not A Test!","Missy Elliott",59,26,13,3,False
2003-12-27,"Martina","Martina McBride",60,61,7,11,False
2003-12-27,"Michael Buble","Michael Buble",61,47,47,23,False
2003-12-27,"Life On Display","Puddle Of Mudd",62,36,20,3,False
2003-12-27,"The Young And The Hopeless","Good Charlotte",63,67,7,63,False
2003-12-27,"Love Actually","Soundtrack",64,39,39,5,False
2003-12-27,"Greatest Hits","LeAnn Rimes",65,46,24,4,False
2003-12-27,"The Lizzie McGuire Movie","Soundtrack",66,59,6,34,False
2003-12-27,"Films About Ghosts: The Best Of...","Counting Crows",67,48,32,3,False
2003-12-27,"More Than You Think You Are","matchbox twenty",68,72,6,56,False
2003-12-27,"Number Ones","Michael Jackson",69,51,13,4,False
2003-12-27,"Elvis: 2nd To None","Elvis Presley",70,65,3,10,False
2003-12-27,"Stripped","Christina Aguilera",71,77,2,59,False
2003-12-27,"WOW Hits 2004","Various Artists",72,78,51,10,False
2003-12-27,"The Essential Bruce Springsteen","Bruce Springsteen",73,58,14,5,False
2003-12-27,"The Lord Of The Rings: The Return Of The King","Soundtrack",74,85,74,3,False
2003-12-27,"The Movie Album","Barbra Streisand",75,75,5,9,False
2003-12-27,"Melt","Rascal Flatts",76,80,5,59,False
2003-12-27,"Coldplay Live 2003","Coldplay",77,81,13,6,False
2003-12-27,"Get Rich Or Die Tryin'","50 Cent",78,73,1,45,False
2003-12-27,"Results May Vary","Limp Bizkit",79,70,3,12,False
2003-12-27,"No Shoes, No Shirt, No Problems","Kenny Chesney",80,83,1,86,False
2003-12-27,"Comin' On Strong","Trace Adkins",81,31,31,2,False
2003-12-27,"The R. In R&B Collection: Volume One","R. Kelly",82,57,4,12,False
2003-12-27,"Nick Cannon","Nick Cannon",83,0,83,1,True
2003-12-27,"Kings Of Crunk","Lil Jon & The East Side Boyz",84,79,14,59,False
2003-12-27,"Room To Breathe","Reba McEntire",85,69,25,4,False
2003-12-27,"Folklore","Nelly Furtado",86,63,38,3,False
2003-12-27,"Some Devil","Dave Matthews",87,84,2,12,False
2003-12-27,"Trapt","Trapt",88,90,42,47,False
2003-12-27,"The Source Presents Hip Hop Hits Vol. 7","Various Artists",89,0,89,1,True
2003-12-27,"In This Skin","Jessica Simpson",90,96,10,17,False
2003-12-27,"Seven","Enrique Iglesias",91,54,31,3,False
2003-12-27,"Thankful","Kelly Clarkson",92,88,1,35,False
2003-12-27,"Let It Snow! (EP)","Michael Buble",93,56,56,2,False
2003-12-27,"Hotel Paper","Michelle Branch",94,107,2,25,False
2003-12-27,"Part II","Lil Jon & The East Side Boyz",95,62,37,3,False
2003-12-27,"Kidz Bop 4","Kidz Bop Kids",96,91,14,18,False
2003-12-27,"Bow Wow: Unleashed","Bow Wow",97,94,3,17,False
2003-12-27,"Almost There","MercyMe",98,87,37,90,False
2003-12-27,"At Last","Cyndi Lauper",99,103,38,4,False
2003-12-27,"Another 700 Miles (EP)","3 Doors Down",100,93,21,5,False
2003-12-27,"Peace","Jim Brickman",101,97,87,7,False
2003-12-27,"Audioslave","Audioslave",102,104,7,56,False
2003-12-27,"Hard","Jagged Edge",103,76,3,9,False
2003-12-27,"Payable On Death","P.O.D.",104,86,9,6,False
2003-12-27,"The Central Park Concert","Dave Matthews Band",105,82,14,4,False
2003-12-27,"Elephunk","The Black Eyed Peas",106,99,26,25,False
2003-12-27,"American IV: The Man Comes Around","Johnny Cash",107,92,22,48,False
2003-12-27,"Justified","Justin Timberlake",108,101,2,58,False
2003-12-27,"In Time 1988-2003: The Best Of R.E.M.","R.E.M.",109,100,8,7,False
2003-12-27,"Red Dirt Road","Brooks & Dunn",110,106,4,22,False
2003-12-27,"Fefe Dobson","Fefe Dobson",111,0,111,1,True
2003-12-27,"We Three Kings","The Irish Tenors",112,0,112,1,True
2003-12-27,"Chapter II","Ashanti",113,109,1,24,False
2003-12-27,"Dirty Dancing: Ultimate Dirty Dancing","Soundtrack",114,0,114,1,True
2003-12-27,"Honey","Soundtrack",115,105,105,3,False
2003-12-27,"Seal IV","Seal",116,114,3,14,False
2003-12-27,"Totally Hits 2003","Various Artists",117,89,13,10,False
2003-12-27,"Tim McGraw And The Dancehall Doctors","Tim McGraw",118,113,2,55,False
2003-12-27,"Stacie Orrico","Stacie Orrico",119,108,59,38,False
2003-12-27,"Greatest Hits 2","Bob Seger",120,95,23,6,False
2003-12-27,"Dance With My Father","Luther Vandross",121,111,1,27,False
2003-12-27,"Long Black Train","Josh Turner",122,112,112,9,False
2003-12-27,"Freaky Friday","Soundtrack",123,129,19,20,False
2003-12-27,"This Left Feels Right","Bon Jovi",124,128,14,6,False
2003-12-27,"Elephant","The White Stripes",125,119,6,37,False
2003-12-27,"14 Shades Of Grey","Staind",126,117,1,30,False
2003-12-27,"The Beautiful Letdown","Switchfoot",127,136,85,38,False
2003-12-27,"Hot & Wet","112",128,71,22,4,False
2003-12-27,"Tha Smokin' Nephew","Baby Bash",129,122,48,12,False
2003-12-27,"The Essential Simon & Garfunkel","Simon & Garfunkel",130,135,27,9,False
2003-12-27,"From There To Here: Greatest Hits","Lonestar",131,121,7,28,False
2003-12-27,"Get Born","Jet",132,152,79,10,False
2003-12-27,"The Very Best Of Cher","Cher",133,127,4,37,False
2003-12-27,"I Can't Stop","Al Green",134,110,53,4,False
2003-12-27,"Let Go","Avril Lavigne",135,134,2,80,False
2003-12-27,"My Town","Montgomery Gentry",136,131,26,58,False
2003-12-27,"Stages: Performances 1970-2002","Neil Diamond",137,0,137,2,False
2003-12-27,"Now 13","Various Artists",138,126,2,21,False
2003-12-27,"Disney Presents: Brother Bear","Soundtrack",139,118,52,8,False
2003-12-27,"Dutty Rock","Sean Paul",140,124,9,57,False
2003-12-27,"Bad Boys II","Soundtrack",141,178,1,22,False
2003-12-27,"Me & My Brother","Ying Yang Twins",142,115,11,13,False
2003-12-27,"Worship & Faith","Randy Travis",143,116,90,5,False
2003-12-27,"Elv1s: 30 #1 Hits","Elvis Presley",144,145,1,59,False
2003-12-27,"Blood In My Eye","Ja Rule",145,98,6,6,False
2003-12-27,"Three Days Grace","Three Days Grace",146,142,118,10,False
