date,title,artist,current,previous,peak,weeks,new
1993-12-25,"Music Box","Mariah Carey",1,2,1,15,False
1993-12-25,"Doggy Style","Snoop Doggy Dogg",2,1,1,3,False
1993-12-25,"Vs.","Pearl Jam",3,3,1,8,False
1993-12-25,"Bat Out Of Hell II: Back Into Hell","Meat Loaf",4,5,1,13,False
1993-12-25,"Lethal Injection","Ice Cube",5,0,5,1,True
1993-12-25,"The One Thing","Michael Bolton",6,4,3,4,False
1993-12-25,"Duets","Frank Sinatra",7,6,2,6,False
1993-12-25,"janet.","Janet Jackson",8,8,1,30,False
1993-12-25,"Common Thread: The Songs Of The Eagles","Various Artists",9,9,3,9,False
1993-12-25,"River Of Dreams","Billy Joel",10,12,1,18,False
1993-12-25,"So Far So Good","Bryan Adams",11,11,7,5,False
1993-12-25,"The Beavis & Butt-Head Experience","Beavis & Butt-Head",12,7,5,3,False
1993-12-25,"In Pieces","Garth Brooks",13,13,1,15,False
1993-12-25,"When My Heart Finds Christmas","Harry Connick, Jr.",14,16,14,7,False
1993-12-25,"The Spaghetti Incident?","Guns N' Roses",15,10,4,3,False
1993-12-25,"Greatest Hits Volume Two","Reba McEntire",16,15,5,11,False
1993-12-25,"Let There Be Peace On Earth","Vince Gill",17,14,14,12,False
1993-12-25,"Toni Braxton","Toni Braxton",18,17,10,22,False
1993-12-25,"Greatest Hits","Tom Petty And The Heartbreakers",19,18,8,4,False
1993-12-25,"Christmas Interpretations","Boyz II Men",20,19,19,10,False
1993-12-25,"The Bodyguard","Whitney Houston",21,21,1,56,False
1993-12-25,"MTV Unplugged","10,000 Maniacs",22,22,13,7,False
1993-12-25,"A Lot About Livin' (And A Little 'Bout Love)","Alan Jackson",23,20,13,62,False
1993-12-25,"Get A Grip","Aerosmith",24,27,1,34,False
1993-12-25,"Sleepless In Seattle","Soundtrack",25,28,1,25,False
1993-12-25,"Everybody Else Is Doing It, So Why Can't We?","The Cranberries",26,24,18,24,False
1993-12-25,"In Utero","Nirvana",27,25,1,12,False
1993-12-25,"Siamese Dream","The Smashing Pumpkins",28,23,10,20,False
1993-12-25,"Unplugged...And Seated","Rod Stewart",29,29,2,29,False
1993-12-25,"Blind Melon","Blind Melon",30,31,3,23,False
1993-12-25,"Duets","Elton John",31,26,25,3,False
1993-12-25,"Barney's Favorites Vol. 1","Barney",32,32,9,15,False
1993-12-25,"Both Sides","Phil Collins",33,30,13,5,False
1993-12-25,"Easy Come, Easy Go","George Strait",34,35,5,11,False
1993-12-25,"Core","Stone Temple Pilots",35,37,3,51,False
1993-12-25,"Aaron Neville's Soulful Christmas","Aaron Neville",36,53,36,5,False
1993-12-25,"The Sign","Ace Of Base",37,38,37,3,False
1993-12-25,"Breathless","Kenny G",38,39,2,56,False
1993-12-25,"Very Necessary","Salt-N-Pepa",39,42,37,9,False
1993-12-25,"Ten","Pearl Jam",40,43,2,104,False
1993-12-25,"Back To Broadway","Barbra Streisand",41,45,1,24,False
1993-12-25,"Honky Tonk Christmas","Alan Jackson",42,44,42,8,False
1993-12-25,"Christmas Through Your Eyes","Gloria Estefan",43,48,43,6,False
1993-12-25,"It's On (Dr. Dre 187um) Killa (EP)","Eazy-E",44,36,5,8,False
1993-12-25,"The Song Remembers When","Trisha Yearwood",45,40,40,7,False
1993-12-25,"12 Play","R. Kelly",46,33,23,5,False
1993-12-25,"I'm Ready","Tevin Campbell",47,34,18,7,False
1993-12-25,"The Christmas Album","David Foster",48,98,48,3,False
1993-12-25,"Hummin' Comin' At 'Cha","Xscape",49,41,17,9,False
1993-12-25,"Shaq Diesel","Shaquille O'Neal",50,49,25,7,False
1993-12-25,"Aladdin: Special Edition","Soundtrack",51,59,6,57,False
1993-12-25,"The Colour Of My Love","Celine Dion",52,56,52,5,False
1993-12-25,"Stone Free: A Tribute To Jimi Hendrix","Various Artists",53,47,28,5,False
1993-12-25,"New Miserable Experience","Gin Blossoms",54,68,32,35,False
1993-12-25,"A Winter's Solstice IV","Various Artists",55,62,55,5,False
1993-12-25,"Retro Active","Def Leppard",56,52,9,10,False
1993-12-25,"This Time","Dwight Yoakam",57,61,25,38,False
1993-12-25,"Alapalooza",""Weird Al" Yankovic",58,58,46,10,False
1993-12-25,"I Still Believe In You","Vince Gill",59,64,10,67,False
1993-12-25,"Tell Me Why","Wynonna",60,65,5,31,False
1993-12-25,"Promises And Lies","UB40",61,63,6,20,False
1993-12-25,"It's About Time","SWV",62,67,8,49,False
1993-12-25,"Last Splash","The Breeders",63,60,46,15,False
1993-12-25,"Black Sunday","Cypress Hill",64,57,1,21,False
1993-12-25,"Live Shit: Binge & Purge","Metallica",65,51,26,3,False
1993-12-25,"Midnight Marauders","A Tribe Called Quest",66,46,8,5,False
1993-12-25,"La Sexorcisto: Devil Music Vol. 1","White Zombie",67,55,26,24,False
1993-12-25,"Whoomp! (There It Is)","Tag Team",68,74,39,21,False
1993-12-25,"Free Willy","Soundtrack",69,72,47,22,False
1993-12-25,"Get In Where You Fit In","Too $hort",70,50,4,7,False
1993-12-25,"Human Wheels","John Mellencamp",71,71,7,14,False
1993-12-25,"Honky Tonk Angels","Dolly Parton, Loretta Lynn, Tammy Wynette",72,66,42,6,False
1993-12-25,"Grave Dancers Union","Soul Asylum",73,76,11,58,False
1993-12-25,"A Touch Of Music In The Night","Michael Crawford",74,112,39,11,False
1993-12-25,"Clay Walker","Clay Walker",75,78,68,17,False
1993-12-25,"Zooropa","U2",76,79,1,23,False
1993-12-25,"For The Cool In You","Babyface",77,54,16,17,False
1993-12-25,"It Won't Be The Last","Billy Ray Cyrus",78,77,3,25,False
1993-12-25,"Unplugged","Eric Clapton",79,88,1,68,False
1993-12-25,"The Phantom Of The Opera: Highlights","Original London Cast Recording",80,92,46,199,False
1993-12-25,"Sons Of Soul","Tony Toni Tone",81,69,24,25,False
1993-12-25,"Grand Tour","Aaron Neville",82,83,37,34,False
1993-12-25,"Hard Workin' Man","Brooks & Dunn",83,89,9,42,False
1993-12-25,"Almost Goodbye","Mark Chesnutt",84,81,43,25,False
1993-12-25,"Metallica","Metallica",85,86,1,122,False
1993-12-25,"The Chronic","Dr. Dre",86,80,3,52,False
1993-12-25,"No Time To Kill","Clint Black",87,87,14,22,False
1993-12-25,"Ten Summoner's Tales","Sting",88,95,2,40,False
1993-12-25,"Big Time","Little Texas",89,91,84,30,False
1993-12-25,"Yes I Am","Melissa Etheridge",90,102,16,12,False
1993-12-25,"Pure Country (Soundtrack)","George Strait",91,82,6,65,False
1993-12-25,"Counterparts","Rush",92,84,2,8,False
1993-12-25,"No Fences","Garth Brooks",93,100,3,171,False
1993-12-25,"Bigger, Better, Faster, More!","4 Non Blondes",94,113,13,39,False
1993-12-25,"Up On The Roof - Songs From The Brill Building","Neil Diamond",95,99,28,11,False
1993-12-25,"Pocket Full Of Kryptonite","Spin Doctors",96,104,3,78,False
1993-12-25,"Time And Chance","Color Me Badd",97,73,56,4,False
1993-12-25,"Confederate Railroad","Confederate Railroad",98,90,53,56,False
1993-12-25,"Soon","Tanya Tucker",99,106,87,8,False
1993-12-25,"I'm Alive","Jackson Browne",100,105,40,7,False
1993-12-25,"Life's A Dance","John Michael Montgomery",101,111,27,49,False
1993-12-25,"Haunted Heart","Sammy Kershaw",102,101,57,39,False
1993-12-25,"Gangsta Lean","DRS",103,85,34,6,False
1993-12-25,"Are You Gonna Go My Way?","Lenny Kravitz",104,109,12,40,False
1993-12-25,"Honky Tonk Attitude","Joe Diffie",105,119,83,31,False
1993-12-25,"Straight Up Sewaside","Das EFX",106,70,20,4,False
1993-12-25,"Gold: Greatest Hits","ABBA",107,125,63,12,False
1993-12-25,"Live","James Taylor",108,123,20,18,False
1993-12-25,"Some Gave All","Billy Ray Cyrus",109,110,1,82,False
