date,title,artist,current,previous,peak,weeks,new
1990-12-29,"To The Extreme","Vanilla Ice",1,1,1,15,False
1990-12-29,"Please Hammer Don't Hurt 'Em","M.C. Hammer",2,2,1,43,False
1990-12-29,"The Immaculate Collection","Madonna",3,3,3,5,False
1990-12-29,"I'm Your Baby Tonight","Whitney Houston",4,4,3,6,False
1990-12-29,"Mariah Carey","Mariah Carey",5,5,3,27,False
1990-12-29,"Rhythm Of The Saints","Paul Simon",6,6,4,9,False
1990-12-29,"Some People's Lives","Bette Midler",7,7,7,12,False
1990-12-29,"Wilson Phillips","Wilson Phillips",8,8,2,38,False
1990-12-29,"The Razors Edge","AC/DC",9,9,2,13,False
1990-12-29,"Listen Without Prejudice, Vol. 1","George Michael",10,10,2,14,False
1990-12-29,"Vol. 3","Traveling Wilburys",11,11,11,7,False
1990-12-29,"Serious Hits...Live!","Phil Collins",12,12,12,6,False
1990-12-29,"Recycler","ZZ Top",13,13,6,9,False
1990-12-29,"Flesh And Blood","Poison",14,14,2,23,False
1990-12-29,"No Fences","Garth Brooks",15,15,12,15,False
1990-12-29,"Poison","Bell Biv DeVoe",16,16,5,39,False
1990-12-29,"Cherry Pie","Warrant",17,17,7,14,False
1990-12-29,"Put Yourself In My Shoes","Clint Black",18,18,18,6,False
1990-12-29,"Heartbreak Station","Cinderella",19,19,19,4,False
1990-12-29,"Family Style","Vaughan Brothers",20,20,7,12,False
1990-12-29,"Ralph Tresvant","Ralph Tresvant",21,21,21,4,False
1990-12-29,"The Future","Guy",22,22,19,5,False
1990-12-29,"Mixed Up","The Cure",23,23,14,7,False
1990-12-29,"Janet Jackson's Rhythm Nation 1814","Janet Jackson",24,24,1,65,False
1990-12-29,"Shake Your Money Maker","The Black Crowes",25,25,21,41,False
1990-12-29,"Led Zeppelin Box Set","Led Zeppelin",26,26,18,8,False
1990-12-29,"Pretty Woman","Soundtrack",27,27,4,39,False
1990-12-29,"Refugees Of The Heart","Steve Winwood",28,28,27,6,False
1990-12-29,"X","INXS",29,29,5,13,False
1990-12-29,"No More Games/Remix Album","New Kids On The Block",30,30,30,4,False
1990-12-29,"Blaze Of Glory/Young Guns II","Jon Bon Jovi",31,31,3,19,False
1990-12-29,"World Clique","Deee-Lite",32,32,20,16,False
1990-12-29,"Reflections Of Passion","Yanni",33,33,33,18,False
1990-12-29,"Tripping The Live Fantastic","Paul McCartney",34,34,26,6,False
1990-12-29,"Step By Step","New Kids On The Block",35,35,1,28,False
1990-12-29,"Damn Yankees","Damn Yankees",36,36,30,40,False
1990-12-29,"After The Rain","Nelson",37,37,17,24,False
1990-12-29,"Crazy World","Scorpions",38,38,28,6,False
1990-12-29,"Five Man Acoustical Jam","Tesla",39,39,34,5,False
1990-12-29,"Because It's Christmas","Barry Manilow",40,40,40,5,False
1990-12-29,"Red Hot + Blue","Various Artists",41,41,41,7,False
1990-12-29,"The Simpsons Sing The Blues","The Simpsons",42,42,42,2,False
1990-12-29,"Ain't No Shame In My Game","Candyman",43,43,43,10,False
1990-12-29,"Empire","Queensryche",44,44,7,15,False
1990-12-29,"Mama Said Knock You Out","LL Cool J",45,45,16,13,False
1990-12-29,"Anything Is Possible","Debbie Gibson",46,46,41,5,False
1990-12-29,"Ghost Of A Dog","Edie Brickell & New Bohemians",47,47,32,7,False
1990-12-29,"Soul Provider","Michael Bolton",48,48,3,76,False
1990-12-29,"Short Dog's In The House","Too $hort",49,49,20,14,False
1990-12-29,"Stick It To Ya","Slaughter",50,50,18,46,False
1990-12-29,"The Three Tenors In Concert","Carreras, Domingo, Pavarotti (Mehta)",51,51,51,13,False
1990-12-29,"The Revival","Tony Toni Tone",52,52,34,32,False
1990-12-29,"Trixter","Trixter",53,53,53,18,False
1990-12-29,"Merry, Merry Christmas","New Kids On The Block",54,54,9,25,False
1990-12-29,"Labour Of Love II","UB40",55,55,54,51,False
1990-12-29,"Starry Night","Julio Iglesias",56,56,56,5,False
1990-12-29,"We Are In Love","Harry Connick, Jr.",57,57,33,24,False
1990-12-29,"Ghost","Soundtrack",58,58,8,18,False
1990-12-29,"Private Times...And The Whole 9!","Al B. Sure!",59,59,20,9,False
1990-12-29,"A Fresh Aire Christmas","Mannheim Steamroller",60,60,43,13,False
1990-12-29,"Twin Peaks","Soundtrack",61,61,22,14,False
1990-12-29,"In The Heart Of The Young","Winger",62,62,15,21,False
1990-12-29,"Change Of Season","Daryl Hall John Oates",63,63,60,10,False
1990-12-29,"Violator","Depeche Mode",64,64,7,39,False
1990-12-29,"Always","Pebbles",65,65,37,14,False
1990-12-29,"Ritual De Lo Habitual","Jane's Addiction",66,66,19,17,False
1990-12-29,"I'll Give All My Love To You","Keith Sweat",67,67,6,27,False
1990-12-29,"Do Me Again","Freddie Jackson",68,68,59,6,False
1990-12-29,"Have You Seen Me Lately?","Carly Simon",69,69,60,12,False
1990-12-29,"Love & Emotion","Stevie B",70,70,70,24,False
1990-12-29,"Compositions","Anita Baker",71,71,5,24,False
1990-12-29,"Mannheim Steamroller Christmas","Mannheim Steamroller",72,72,54,13,False
1990-12-29,"Enlightenment","Van Morrison",73,73,63,6,False
1990-12-29,"Brigade","Heart",74,74,3,37,False
1990-12-29,"Heroes & Friends","Randy Travis",75,75,31,14,False
1990-12-29,"A Very Special Christmas","Various Artists",76,76,76,4,False
1990-12-29,"Fresh Aire 7","Mannheim Steamroller",77,77,77,5,False
1990-12-29,"Rust In Peace","Megadeth",78,78,23,11,False
1990-12-29,"Painkiller","Judas Priest",79,79,26,13,False
1990-12-29,"Love In A Smalltown","K.T. Oslin",80,80,79,6,False
1990-12-29,"Bonafide","Maxi Priest",81,81,47,22,False
1990-12-29,"Back From Hell","Run-D.M.C.",82,82,82,4,False
1990-12-29,"The Real Thing","Faith No More",83,83,11,45,False
1990-12-29,"Johnny Gill","Johnny Gill",84,84,8,35,False
1990-12-29,"Garth Brooks","Garth Brooks",85,85,43,34,False
1990-12-29,"Rumor Has It","Reba McEntire",86,86,53,15,False
1990-12-29,"Feeding Frenzy","Jimmy Buffett",87,87,68,7,False
1990-12-29,"Don't Explain","Robert Palmer",88,88,88,5,False
1990-12-29,"Behavior","Pet Shop Boys",89,89,45,7,False
1990-12-29,"A Winter's Solstice III","Various Artists",90,90,90,5,False
1990-12-29,"Taste Of Chocolate","Big Daddy Kane",91,91,37,7,False
1990-12-29,"Nomads Indians Saints","Indigo Girls",92,92,43,12,False
1990-12-29,"Wicked Sensation","Lynch Mob",93,93,46,8,False
1990-12-29,"To Be Continued...","Elton John",94,94,82,6,False
1990-12-29,"No Prayer For The Dying","Iron Maiden",95,95,17,11,False
1990-12-29,"Bona Drag","Morrissey",96,96,59,6,False
1990-12-29,"...But Seriously","Phil Collins",97,97,1,57,False
1990-12-29,"Mental Floss For The Globe","Urban Dance Squad",98,98,93,19,False
1990-12-29,"Diamond Days","The Outfield",99,99,99,6,False
1990-12-29,"The End Of The Innocence","Don Henley",100,100,8,77,False
1990-12-29,"Dreamland","Black Box",101,101,56,21,False
1990-12-29,"The Complete Recordings","Robert Johnson",102,102,93,12,False
1990-12-29,"Dr. Feelgood","Motley Crue",103,103,1,67,False
1990-12-29,"Ah Via Musicom","Eric Johnson",104,104,92,23,False
1990-12-29,"New Kids On The Block","New Kids On The Block",105,105,25,74,False
1990-12-29,"December","George Winston",106,106,75,33,False
1990-12-29,"Pickin' On Nashville","The Kentucky Headhunters",107,107,41,55,False
1990-12-29,"Midnight Stroll","The Robert Cray Band Featuring The Memphis Horns",108,108,51,13,False
1990-12-29,"Hangin' Tough","New Kids On The Block",109,109,1,123,False
1990-12-29,"Holy Water","Bad Company",110,110,35,27,False
1990-12-29,"Time's Up","Living Colour",111,111,13,16,False
1990-12-29,"Here In The Real World","Alan Jackson",112,112,75,40,False
1990-12-29,"Bloodletting","Concrete Blonde",113,113,49,30,False
