date,title,artist,current,previous,peak,weeks,new
1981-12-26,"For Those About To Rock (We Salute You)","AC/DC",1,3,1,3,False
1981-12-26,"Ghost In The Machine","The Police",2,2,2,10,False
1981-12-26,"4","Foreigner",3,1,1,23,False
1981-12-26,"Escape","Journey",4,4,1,21,False
1981-12-26,"Raise","Earth, Wind & Fire",5,5,5,7,False
1981-12-26,"Physical","Olivia Newton-John",6,6,6,9,False
1981-12-26,"Bella Donna","Stevie Nicks",7,7,1,20,False
1981-12-26,"Tattoo You","The Rolling Stones",8,8,1,16,False
1981-12-26,"Shake It Up","The Cars",9,9,9,5,False
1981-12-26,"Memories","Barbra Streisand",10,12,10,3,False
1981-12-26,"Tonight I'm Yours","Rod Stewart",11,11,11,6,False
1981-12-26,"Abacab","Genesis",12,13,7,11,False
1981-12-26,"Freeze-frame","The J. Geils Band",13,17,13,7,False
1981-12-26,"Greatest Hits","Queen",14,14,14,7,False
1981-12-26,"Why Do Fools Fall In Love","Diana Ross",15,15,15,8,False
1981-12-26,"Diary Of A Madman","Ozzy Osbourne",16,16,16,6,False
1981-12-26,"Private Eyes","Daryl Hall John Oates",17,18,8,14,False
1981-12-26,"Hooked On Classics","Royal Philharmonic Orchestra Conducted By Louis Clark",18,22,18,7,False
1981-12-26,"On The Way To The Sky","Neil Diamond",19,19,19,5,False
1981-12-26,"Nine Tonight","Bob Seger & The Silver Bullet Band",20,20,3,14,False
1981-12-26,"Something Special","Kool & The Gang",21,21,12,11,False
1981-12-26,"Exit...Stage Left","Rush",22,10,10,7,False
1981-12-26,"The Innocent Age","Dan Fogelberg",23,23,6,16,False
1981-12-26,"The George Benson Collection","George Benson",24,26,24,6,False
1981-12-26,"Quarterflash","Quarterflash",25,28,25,9,False
1981-12-26,"Beauty And The Beat","Go-Go's",26,24,18,22,False
1981-12-26,"Re-ac-tor","Neil Young & Crazy Horse",27,27,27,6,False
1981-12-26,"Precious Time","Pat Benatar",28,25,1,23,False
1981-12-26,"Mob Rules","Black Sabbath",29,29,29,5,False
1981-12-26,"Get Lucky","Loverboy",30,31,30,7,False
1981-12-26,"Don't Say No","Billy Squier",31,32,5,35,False
1981-12-26,"Perhaps Love","Placido Domingo",32,46,32,8,False
1981-12-26,"A Collection Of Great Dance Songs","Pink Floyd",33,36,33,3,False
1981-12-26,"If I Should Love Again","Barry Manilow",34,34,14,11,False
1981-12-26,"Jacksons Live","The Jacksons",35,37,35,5,False
1981-12-26,"Feels So Right","Alabama",36,40,16,40,False
1981-12-26,"Christmas","Kenny Rogers",37,42,37,6,False
1981-12-26,"The Best Of Blondie","Blondie",38,30,30,9,False
1981-12-26,"Law And Order","Lindsey Buckingham",39,33,32,8,False
1981-12-26,"Take No Prisoners","Molly Hatchet",40,45,40,4,False
1981-12-26,"Living Eyes","Bee Gees",41,41,41,6,False
1981-12-26,"Give The People What They Want","The Kinks",42,43,15,16,False
1981-12-26,"Working Class Dog","Rick Springfield",43,47,7,42,False
1981-12-26,"Juice","Juice Newton",44,52,25,43,False
1981-12-26,"Circle Of Love","The Steve Miller Band",45,35,26,7,False
1981-12-26,"Breakin' Away","Jarreau",46,38,9,19,False
1981-12-26,"Best Of The Doobies Vol.ii","The Doobie Brothers",47,39,39,6,False
1981-12-26,"Songs In The Attic","Billy Joel",48,44,8,13,False
1981-12-26,"Come Morning","Grover Washington, Jr.",49,59,49,3,False
1981-12-26,"In The Pocket","Commodores",50,48,13,25,False
1981-12-26,"Cimarron","Emmylou Harris",51,65,51,3,False
1981-12-26,"Controversy","Prince",52,49,21,8,False
1981-12-26,"She Shot Me Down","Frank Sinatra",53,60,53,4,False
1981-12-26,"Kenny Rogers' Greatest Hits","Kenny Rogers",54,55,1,63,False
1981-12-26,"The One That You Love","Air Supply",55,57,10,29,False
1981-12-26,"Share Your Love","Kenny Rogers",56,56,6,25,False
1981-12-26,"Long Distance Voyager","The Moody Blues",57,58,1,29,False
1981-12-26,"Night Cruisin","Barkays",58,64,58,7,False
1981-12-26,"Never Too Much","Luther Vandross",59,50,19,15,False
1981-12-26,"Christmas Wishes","Anne Murray",60,74,60,5,False
1981-12-26,"Something About You","Angela Bofill",61,61,61,6,False
1981-12-26,"Greg Lake","Greg Lake",62,62,62,9,False
1981-12-26,"Time Exposure","Little River Band",63,70,21,15,False
1981-12-26,"Willie Nelson's Greatest Hits (& Some That Will Be)","Willie Nelson",64,66,27,15,False
1981-12-26,"The Many Facets Of Roger","Roger",65,63,26,13,False
1981-12-26,"Christopher Cross","Christopher Cross",66,75,6,98,False
1981-12-26,"Allied Forces","Triumph",67,51,23,15,False
1981-12-26,"Fancy Free","The Oak Ridge Boys",68,76,14,29,False
1981-12-26,"Crazy For You","Earl Klugh",69,69,53,7,False
1981-12-26,"ChangesTwoBowie","David Bowie",70,80,70,3,False
1981-12-26,"The Dude","Quincy Jones",71,71,14,39,False
1981-12-26,"All The Greatest Hits","Diana Ross",72,53,37,10,False
1981-12-26,"Street Songs","Rick James",73,54,3,35,False
1981-12-26,"You Could Have Been With Me","Sheena Easton",74,94,74,5,False
1981-12-26,"Skyy Line","Skyy",75,89,75,6,False
1981-12-26,"Chariots Of Fire (Soundtrack)","Vangelis",76,86,76,11,False
1981-12-26,"Step By Step","Eddie Rabbitt",77,77,23,19,False
1981-12-26,"A Chipmunk Christmas","The Chipmunks",78,87,78,6,False
1981-12-26,"Voices","Daryl Hall John Oates",79,83,17,72,False
1981-12-26,"Back In Black","AC/DC",80,93,4,71,False
1981-12-26,"Crimes Of Passion","Pat Benatar",81,81,2,71,False
1981-12-26,"Premonition","Survivor",82,82,82,10,False
1981-12-26,"Greatest Hits","The Doors",83,85,17,61,False
1981-12-26,"Love Magic","LTD",84,84,84,5,False
1981-12-26,"Torch","Carly Simon",85,88,50,11,False
1981-12-26,"The Music For The Elder","KISS",86,95,86,4,False
1981-12-26,"Hi Infidelity","REO Speedwagon",87,67,1,55,False
1981-12-26,"Dirty Deeds Done Dirt Cheap","AC/DC",88,92,3,37,False
1981-12-26,"Con Funk Shun 7","ConFunkShun",89,99,89,3,False
1981-12-26,"There's No Gettin' Over Me","Ronnie Milsap",90,90,31,17,False
1981-12-26,"I Am Love","Peabo Bryson",91,100,91,5,False
1981-12-26,"As Far As Siam","Tom Cochrane",92,68,65,16,False
1981-12-26,"Hot Rocks 1964-1971","The Rolling Stones",93,97,4,209,False
1981-12-26,"New Traditionalists","Devo",94,72,23,12,False
1981-12-26,"Discipline","King Crimson",95,73,45,9,False
1981-12-26,"Show Time","Slave",96,91,46,12,False
1981-12-26,"Wanna Be A Star","Chilliwack",97,78,78,13,False
1981-12-26,"The Dark Side Of The Moon","Pink Floyd",98,101,1,395,False
1981-12-26,"Carol Hensel's Exercise And Dance Program","Carol Hensel",99,102,56,30,False
1981-12-26,"Yours Truly","Tom Browne",100,114,100,3,False
1981-12-26,"The Time","The Time",101,103,50,16,False
1981-12-26,"It's Time For Love","Teddy Pendergrass",102,79,19,13,False
1981-12-26,"Carol Hensel's Exercise And Dance Program-volume 2","Carol Hensel",103,113,103,2,False
1981-12-26,"Hang On For Your Life","Shooting Star",104,106,92,15,False
1981-12-26,"Blizzard Of Ozz","Ozzy Osbourne",105,108,21,37,False
1981-12-26,"Prince Charming","Adam Ant",106,110,106,3,False
1981-12-26,"Pirates","Rickie Lee Jones",107,96,5,21,False
1981-12-26,"Camouflage","Rufus And Chaka Khan",108,98,98,9,False
1981-12-26,"Keep On Moving Straight Ahead","Lakeside",109,119,109,3,False
1981-12-26,"Heavy Metal","Soundtrack",110,104,12,21,False
1981-12-26,"Stop And Smell The Roses","Ringo Starr",111,111,98,7,False
1981-12-26,"Urban Chipmunk","The Chipmunks",112,112,56,30,False
1981-12-26,"Zenyatta Mondatta","The Police",113,117,5,62,False
1981-12-26,"Solid Ground","Ronnie Laws",114,105,51,12,False
1981-12-26,"Almost Blue","Elvis Costello And The Attractions",115,107,50,7,False
