chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2025-10-18,1,The Fate Of Ophelia,Taylor Swift,-,1,1
2025-10-18,2,Opalite,Taylor Swift,-,2,1
2025-10-18,3,Elizabeth Taylor,Taylor Swift,-,3,1
2025-10-18,4,Father Figure,Taylor Swift,-,4,1
2025-10-18,5,Wood,Taylor Swift,-,5,1
2025-10-18,6,Wi$h Li$t,Taylor Swift,-,6,1
2025-10-18,7,Actually Romantic,Taylor Swift,-,7,1
2025-10-18,8,The Life Of A Showgirl,Taylor Swift Featuring Sabrina Carpenter,-,8,1
2025-10-18,9,Eldest Daughter,Taylor Swift,-,9,1
2025-10-18,10,Cancelled!,Taylor Swift,-,10,1
2025-10-18,11,Ruin The Friendship,Taylor Swift,-,11,1
2025-10-18,12,Honey,Taylor Swift,-,12,1
2025-10-18,13,Golden,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",1,1,16
2025-10-18,14,Ordinary,Alex Warren,2,1,35
2025-10-18,15,Daisies,Justin Bieber,5,2,13
2025-10-18,16,I Got Better,Morgan Wallen,8,7,21
2025-10-18,17,Lose Control,Teddy Swims,6,1,112
2025-10-18,18,Mutt,Leon Thomas,11,11,36
2025-10-18,19,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",7,3,15
2025-10-18,20,Man I Need,Olivia Dean,12,12,7
2025-10-18,21,Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",10,4,16
2025-10-18,22,Die With A Smile,Lady Gaga & Bruno Mars,13,1,60
2025-10-18,23,Tit For Tat,Tate McRae,3,3,2
2025-10-18,24,What I Want,Morgan Wallen Featuring Tate McRae,4,1,21
2025-10-18,25,Beautiful Things,Benson Boone,15,2,89
2025-10-18,26,Love Me Not,Ravyn Lenae,9,5,28
2025-10-18,27,Folded,Kehlani,18,18,17
2025-10-18,28,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",17,8,15
2025-10-18,29,Manchild,Sabrina Carpenter,14,1,18
2025-10-18,30,Back To Friends,sombr,22,22,28
2025-10-18,31,I'm The Problem,Morgan Wallen,25,2,36
2025-10-18,32,Tears,Sabrina Carpenter,24,3,6
2025-10-18,33,Just In Case,Morgan Wallen,19,2,29
2025-10-18,34,Good News,Shaboozey,23,12,46
2025-10-18,35,Mystical Magical,Benson Boone,26,17,24
2025-10-18,36,What It Sounds Like,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",27,15,15
2025-10-18,37,Undressed,sombr,21,16,27
2025-10-18,38,Luther,Kendrick Lamar & SZA,28,1,46
2025-10-18,39,It Depends,Chris Brown Featuring Bryson Tiller,29,29,11
2025-10-18,40,Takedown,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",30,21,15
2025-10-18,41,Free,"Rumi, JINU, EJAE & Andrew Choi",31,23,15
2025-10-18,42,Yukon,Justin Bieber,33,17,13
2025-10-18,43,Bar None,Jordan Davis,41,41,14
2025-10-18,44,Burning Blue,Mariah the Scientist,34,25,23
2025-10-18,45,Back In The Saddle,Luke Combs,38,38,11
2025-10-18,46,Sorry I'm Here For Someone Else,Benson Boone,40,19,32
2025-10-18,47,All The Way,BigXthaPlug Featuring Bailey Zimmerman,37,4,27
2025-10-18,48,Happen To Me,Russell Dickerson,39,28,25
2025-10-18,49,Revolving Door,Tate McRae,45,22,26
2025-10-18,50,No Broke Boys,Disco Lines & Tinashe,44,39,13
2025-10-18,51,When Did You Get Hot?,Sabrina Carpenter,35,17,6
2025-10-18,52,Sugar On My Tongue,"Tyler, the Creator",46,41,12
2025-10-18,53,Safe,Cardi B Featuring Kehlani,42,26,3
2025-10-18,54,Gabriela,KATSEYE,50,45,12
2025-10-18,55,Bottle Rockets,Scotty McCreery & Hootie & The Blowfish,32,32,16
2025-10-18,56,Jealous Type,Doja Cat,36,28,7
2025-10-18,57,12 To 12,sombr,49,41,8
2025-10-18,58,Hell At Night,BigXthaPlug Featuring Ella Langley,48,35,9
2025-10-18,59,House Again,Hudson Westbrook,51,51,25
2025-10-18,60,ErrTime,Cardi B,43,43,3
2025-10-18,61,6 Months Later,Megan Moroney,52,30,16
2025-10-18,62,Somewhere Over Laredo,Lainey Wilson,58,54,14
2025-10-18,63,Wildflower,Billie Eilish,54,17,69
2025-10-18,64,Heart Of Stone,Jelly Roll,53,53,8
2025-10-18,65,Shot Callin,YoungBoy Never Broke Again,64,64,4
2025-10-18,66,Is It A Crime,Mariah the Scientist & Kali Uchis,72,59,9
2025-10-18,67,Last One To Know,Gavin Adcock,71,67,8
2025-10-18,68,The Dead Dance,Lady Gaga,61,40,5
2025-10-18,69,Don't Mind If I Do,Riley Green Featuring Ella Langley,68,68,10
2025-10-18,70,Dracula,Tame Impala,55,55,2
2025-10-18,71,Takedown,"JEONGYEON, JIHYO & CHAEYOUNG Of TWICE",63,50,14
2025-10-18,72,Strategy,Twice,66,51,12
2025-10-18,73,Better Me For You (Brown Eyes),Max McNown,67,50,17
2025-10-18,74,Marlboro Rojo,Fuerza Regida,70,64,21
2025-10-18,75,Outside,Cardi B,57,10,16
2025-10-18,76,Nice To Meet You,Myles Smith,73,73,18
2025-10-18,77,wgft,Gunna Featuring Burna Boy,75,66,9
2025-10-18,78,Darlin',Chase Matthew,81,78,3
2025-10-18,79,Where Is My Husband!,RAYE,90,79,2
2025-10-18,80,Pretty & Petty,Cardi B,59,43,3
2025-10-18,81,Magnet,Cardi B,60,37,3
2025-10-18,82,Nobody's Son,Sabrina Carpenter,62,12,6
2025-10-18,83,Went Legit,G Herbo,85,81,12
2025-10-18,84,Sparks,Coldplay,79,77,13
2025-10-18,85,Just Keep Watching,Tate McRae,65,33,19
2025-10-18,86,Sienna,The Marias,78,74,5
2025-10-18,87,So Easy (To Fall In Love),Olivia Dean,98,87,2
2025-10-18,88,Wish,Diplo Featuring Trippie Redd,-,88,1
2025-10-18,89,Take Me Thru Dere,"Metro Boomin, Quavo, Breskii & YK NIECE",99,89,2
2025-10-18,90,The Subway,Chappell Roan,77,3,10
2025-10-18,91,The Fall,Cody Johnson,86,86,2
2025-10-18,92,What You Is,YoungBoy Never Broke Again & Mellow Rackz,-,92,1
2025-10-18,93,Eternity,Alex Warren,74,16,12
2025-10-18,94,20 Cigarettes,Morgan Wallen,84,20,21
2025-10-18,95,Camera,Ed Sheeran,80,58,4
2025-10-18,96,Voy A Llevarte Pa PR,Bad Bunny,96,17,13
2025-10-18,97,What Kinda Man,Parker McCollum,94,94,4
2025-10-18,98,Let Down,Radiohead,91,91,7
2025-10-18,99,Breakin' Dishes,Rihanna,82,82,4
2025-10-18,100,Which One,Drake & Central Cee,87,23,11
