date,title,artist,current,previous,peak,weeks
2020-01-18,"Nice To Meet Ya","Niall Horan",77,75,63,13
2020-01-18,"Make Me Want To","Jimmie Allen",78,84,78,2
2020-01-18,"Tip Toe","Roddy Ricch Featuring A Boogie Wit da Hoodie",79,89,73,6
2020-01-18,"Easy","DaniLeigh Featuring Chris Brown",80,79,79,10
2020-01-18,"Watermelon Sugar","Harry Styles",81,82,54,7
2020-01-18,"More Hearts Than Mine","Ingrid Andress",82,88,82,2
2020-01-18,"I Wish Grandpas Never Died","Riley Green",83,90,83,2
2020-01-18,"homecoming queen?","Kelsea Ballerini",84,87,82,5
2020-01-18,"223's","YNW Melly & 9lokknine",85,78,34,18
2020-01-18,"Peta","Roddy Ricch Featuring Meek Mill",86,0,72,3
2020-01-18,"Tusa","Karol G & Nicki Minaj",87,76,76,6
2020-01-18,"Jerry Sprunger","Tory Lanez & T-Pain",88,93,44,6
2020-01-18,"Enemies","Post Malone Featuring DaBaby",89,85,16,18
2020-01-18,"All I Want","Olivia Rodrigo",90,0,90,1
2020-01-18,"July","Noah Cyrus Featuring Leon Bridges",91,100,91,2
2020-01-18,"Vete","Bad Bunny",92,83,33,7
2020-01-18,"I Hope You're Happy Now","Carly Pearce & Lee Brice",93,0,93,1
2020-01-18,"20/20","Lil Tjay",94,0,94,1
2020-01-18,"Say So","Doja Cat",95,0,95,1
2020-01-18,"Make No Sense","YoungBoy Never Broke Again",96,0,57,9
2020-01-18,"Slow Dance In A Parking Lot","Jordan Davis",97,99,97,2
2020-01-18,"ORANGE SODA","Baby Keem",98,0,98,1
2020-01-18,"All Dat","Moneybagg Yo X Megan Thee Stallon",99,0,70,3
2020-01-18,"WHAT TO DO?","JACKBOYS Featuring Don Toliver",100,56,56,2
