date,title,artist,current,previous,peak,weeks,new
1972-12-30,"Seventh Sojourn","The Moody Blues",1,1,1,7,False
1972-12-30,"Rhymes & Reasons","Carole King",2,2,2,9,False
1972-12-30,"Living With The Past","Jethro Tull",3,3,3,8,False
1972-12-30,"I'm Still In Love With You","Al Green",4,6,4,11,False
1972-12-30,"One Man Band","James Taylor",5,8,5,6,False
1972-12-30,"Catch Bull At Four","Cat Stevens",6,4,1,12,False
1972-12-30,"Summer Breeze","Seals & Crofts",7,7,7,18,False
1972-12-30,"All Directions","The Temptations",8,5,2,20,False
1972-12-30,"Caravanserai","Santana",9,10,8,9,False
1972-12-30,"Rocky Mountain High","John Denver",10,11,10,16,False
1972-12-30,"Homecoming","America",11,19,11,5,False
1972-12-30,"No Secrets","Carly Simon",12,36,12,4,False
1972-12-30,"Superfly","Curtis Mayfield",13,12,1,19,False
1972-12-30,"Black Sabbath, Vol. 4","Black Sabbath",14,13,13,11,False
1972-12-30,"Close To The Edge","Yes",15,9,3,13,False
1972-12-30,"The World Is A Ghetto","War",16,22,16,7,False
1972-12-30,"Crazy Horses","The Osmonds",17,14,14,12,False
1972-12-30,"Hot August Night","Neil Diamond",18,24,18,4,False
1972-12-30,"Guitar Man","Bread",19,18,18,7,False
1972-12-30,"Live Concert At The Forum","Barbra Streisand",20,21,20,7,False
1972-12-30,"Tommy","Various Artists",21,32,21,4,False
1972-12-30,"Days Of Future Past","The Moody Blues With The London Festival Orchestra (Knight)",22,17,3,68,False
1972-12-30,"Lady Sings The Blues (Soundtrack)","Diana Ross",23,30,23,6,False
1972-12-30,"Burning Love And Hits From His Movies, Volume 2","Elvis Presley",24,25,24,8,False
1972-12-30,"Phoenix","Grand Funk Railroad",25,15,7,12,False
1972-12-30,"Talking Book","Stevie Wonder",26,49,26,7,False
1972-12-30,"Ben","Michael Jackson",27,16,5,19,False
1972-12-30,"Why Dontcha","West, Bruce & Laing",28,28,28,9,False
1972-12-30,"Loggins And Messina","Loggins & Messina",29,42,29,8,False
1972-12-30,"I Can See Clearly Now","Johnny Nash",30,27,23,13,False
1972-12-30,"Never A Dull Moment","Rod Stewart",31,20,2,21,False
1972-12-30,"New Blood","Blood, Sweat & Tears",32,34,32,9,False
1972-12-30,"For The Roses","Joni Mitchell",33,54,33,5,False
1972-12-30,"Class Clown","George Carlin",34,29,22,12,False
1972-12-30,"Joe Cocker","Joe Cocker",35,46,35,5,False
1972-12-30,"To Whom It May Concern","Bee Gees",36,35,35,8,False
1972-12-30,"Moods","Neil Diamond",37,31,5,25,False
1972-12-30,"Keeper Of The Castle","Four Tops",38,44,38,8,False
1972-12-30,"Of A Simple Man","Lobo",39,38,38,12,False
1972-12-30,"Liza With A 'Z'","Liza Minnelli",40,23,19,14,False
1972-12-30,"Europe '72","Grateful Dead",41,80,41,5,False
1972-12-30,"Rock Me Baby","David Cassidy",42,41,41,8,False
1972-12-30,"I Am Woman","Helen Reddy",43,62,43,4,False
1972-12-30,"Rock Of Ages","The Band",44,26,6,17,False
1972-12-30,"360 Degrees Of Billy Paul","Billy Paul",45,59,45,6,False
1972-12-30,"Rock & Roll Music To The World","Ten Years After",46,43,43,12,False
1972-12-30,"Seven Separate Fools","Three Dog Night",47,39,6,23,False
1972-12-30,"Round 2: The Stylistics","The Stylistics",48,50,48,8,False
1972-12-30,"Creedence Gold","Creedence Clearwater Revival",49,61,49,5,False
1972-12-30,"Baby Don't Get Hooked On Me","Mac Davis",50,33,11,16,False
1972-12-30,"My Best To You","Donny Osmond",51,79,51,3,False
1972-12-30,"Chicago V","Chicago",52,48,1,23,False
1972-12-30,"Honky Chateau","Elton John",53,52,1,29,False
1972-12-30,"Garden Party","Rick Nelson And The Stone Canyon Band",54,76,54,4,False
1972-12-30,"Toulouse Street","The Doobie Brothers",55,37,21,19,False
1972-12-30,"Understanding","Bobby Womack",56,56,43,28,False
1972-12-30,"If Loving You Is Wrong I Don't Want To Be Right","Luther Ingram",57,40,39,14,False
1972-12-30,"Trilogy","Emerson, Lake & Palmer",58,47,5,23,False
1972-12-30,"Journey Through The Past","Neil Young",59,85,59,6,False
1972-12-30,"Harold Melvin & The Blue Notes","Harold Melvin And The Blue Notes",60,53,53,18,False
1972-12-30,"The Lady's Not For Sale","Rita Coolidge",61,63,61,8,False
1972-12-30,"The Divine Miss M","Bette Midler",62,89,62,4,False
1972-12-30,"The Magician's Birthday","Uriah Heep",63,82,63,5,False
1972-12-30,"Greatest Hits On Earth","The 5th Dimension",64,45,14,14,False
1972-12-30,"Fresh","Raspberries",65,87,65,4,False
1972-12-30,"Big Bambu","Cheech & Chong",66,60,2,27,False
1972-12-30,"The London Chuck Berry Sessions","Chuck Berry",67,51,8,30,False
1972-12-30,"Thick As A Brick","Jethro Tull",68,65,1,33,False
1972-12-30,"Simon And Garfunkel's Greatest Hits","Simon & Garfunkel",69,66,5,27,False
1972-12-30,"Carney","Leon Russell",70,64,2,25,False
1972-12-30,"The Chi-Lites Greatest Hits","The Chi-lites",71,67,55,11,False
1972-12-30,"Stoneground Words","Melanie",72,70,70,8,False
1972-12-30,"'Live' - Full House","The J. Geils Band",73,71,54,11,False
1972-12-30,"The Partridge Family Notebook","The Partridge Family",74,114,74,3,False
1972-12-30,"Backstabbers","The O'Jays",75,55,10,17,False
1972-12-30,"(Purple Passages)","Deep Purple",76,69,57,11,False
1972-12-30,"The Partridge Family At Home With Their Greatest Hits","The Partridge Family",77,57,21,16,False
1972-12-30,"A Song For You","Carpenters",78,72,4,26,False
1972-12-30,"The Slider","T. Rex",79,58,17,19,False
1972-12-30,"Trouble Man","Marvin Gaye",80,0,80,1,True
1972-12-30,"War Heroes","Jimi Hendrix",81,119,81,4,False
1972-12-30,"Still Bill","Bill Withers",82,75,4,33,False
1972-12-30,"Don McLean","Don McLean",83,121,83,2,False
1972-12-30,"Who Came First","Pete Townshend",84,84,84,7,False
1972-12-30,"Too Young","Donny Osmond",85,77,11,24,False
1972-12-30,"An Anthology","Duane Allman",86,95,86,4,False
1972-12-30,"Gilbert O'sullivan-Himself","Gilbert O'Sullivan",87,73,9,21,False
1972-12-30,"Dos","Malo",88,68,62,8,False
1972-12-30,"The Rise And Fall Of Ziggy Stardust And The Spiders From Mars","David Bowie",89,90,88,29,False
1972-12-30,"Get On The Good Foot","James Brown",90,97,90,4,False
1972-12-30,"Faces","Shawn Phillips",91,116,91,5,False
1972-12-30,"Lost And Found","Humble Pie",92,74,37,14,False
1972-12-30,"Carlos Santana & Buddy Miles! Live!","Carlos Santana & Buddy Miles",93,78,8,26,False
1972-12-30,"Song Sung Blue","Johnny Mathis",94,83,83,11,False
1972-12-30,"Tapestry","Carole King",95,92,1,91,False
