date,title,artist,current,previous,peak,weeks,new
1985-12-28,"Miami Vice","Soundtrack",1,2,1,12,False
1985-12-28,"Heart","Heart",2,1,1,25,False
1985-12-28,"Scarecrow","John Mellencamp",3,3,2,16,False
1985-12-28,"The Broadway Album","Barbra Streisand",4,5,4,6,False
1985-12-28,"Afterburner","ZZ Top",5,4,4,7,False
1985-12-28,"Brothers In Arms","Dire Straits",6,6,1,30,False
1985-12-28,"In Square Circle","Stevie Wonder",7,7,5,11,False
1985-12-28,"Born In The U.S.A.","Bruce Springsteen",8,8,1,80,False
1985-12-28,"Knee Deep In The Hoopla","Starship",9,15,9,13,False
1985-12-28,"Songs From The Big Chair","Tears For Fears",10,11,1,39,False
1985-12-28,"Power Windows","Rush",11,10,10,8,False
1985-12-28,"Greatest Hits","The Cars",12,12,12,6,False
1985-12-28,"Whitney Houston","Whitney Houston",13,9,2,40,False
1985-12-28,"Rock A Little","Stevie Nicks",14,20,14,3,False
1985-12-28,"Welcome To The Real World","Mr. Mister",15,17,15,18,False
1985-12-28,"The Dream Of The Blue Turtles","Sting",16,13,2,25,False
1985-12-28,"Reckless","Bryan Adams",17,19,1,58,False
1985-12-28,"Once Upon A Time","Simple Minds",18,18,18,8,False
1985-12-28,"Rock Me Tonight","Freddie Jackson",19,14,10,32,False
1985-12-28,"Who's Zoomin' Who?","Aretha Franklin",20,16,13,23,False
1985-12-28,"Promise","Sade",21,26,21,2,False
1985-12-28,"No Jacket Required","Phil Collins",22,21,1,43,False
1985-12-28,"Here's To Future Days","Thompson Twins",23,23,23,11,False
1985-12-28,"White Nights","Soundtrack",24,30,24,9,False
1985-12-28,"So Red The Rose","Arcadia",25,35,25,2,False
1985-12-28,"Seven The Hard Way","Pat Benatar",26,39,26,3,False
1985-12-28,"How Could It Be","Eddie Murphy",27,27,27,12,False
1985-12-28,"Emergency","Kool & The Gang",28,25,13,55,False
1985-12-28,"Live After Death","Iron Maiden",29,22,19,7,False
1985-12-28,"Greatest Hits Vol. I & II","Billy Joel",30,24,6,24,False
1985-12-28,"Ready For the World","Ready For The World",31,28,17,28,False
1985-12-28,"Lovin' Every Minute Of It","Loverboy",32,32,13,16,False
1985-12-28,"Asylum","KISS",33,33,20,13,False
1985-12-28,"That's Why I'm Here","James Taylor",34,34,34,6,False
1985-12-28,"Sweet Dreams","Soundtrack",35,29,29,7,False
1985-12-28,"Done With Mirrors","Aerosmith",36,37,36,5,False
1985-12-28,"Rocky IV","Soundtrack",37,43,37,7,False
1985-12-28,"Meeting In The Ladies Room","Klymaxx",38,38,38,48,False
1985-12-28,"Sun City","Artists United Against Apartheid",39,31,31,6,False
1985-12-28,"White City - A Novel","Pete Townshend",40,42,40,5,False
1985-12-28,"Hounds Of Love","Kate Bush",41,41,30,10,False
1985-12-28,"Manilow","Barry Manilow",42,47,42,5,False
1985-12-28,"Hunting High And Low","a-ha",43,36,15,24,False
1985-12-28,"Little Creatures","Talking Heads",44,46,20,26,False
1985-12-28,"How To Be A Zillionaire","ABC",45,45,30,13,False
1985-12-28,"All For Love","New Edition",46,55,46,4,False
1985-12-28,"Biograph","Bob Dylan",47,58,47,4,False
1985-12-28,"Pack Up The Plantation: Live!","Tom Petty And The Heartbreakers",48,66,48,3,False
