date,title,artist,current,previous,peak,weeks,new
1979-12-29,"The Long Run","Eagles",1,1,1,11,False
1979-12-29,"On The Radio: Greatest Hits: Volumes I & II","Donna Summer",2,2,2,9,False
1979-12-29,"Cornerstone","Styx",3,3,2,12,False
1979-12-29,"Journey Through The Secret Life Of Plants","Stevie Wonder",4,4,4,6,False
1979-12-29,"Bee Gee's Greatest","Bee Gees",5,5,5,7,False
1979-12-29,"In Through The Out Door","Led Zeppelin",6,6,1,17,False
1979-12-29,"Wet","Barbra Streisand",7,7,7,9,False
1979-12-29,"Tusk","Fleetwood Mac",8,8,4,9,False
1979-12-29,"Damn The Torpedoes","Tom Petty And The Heartbreakers",9,9,9,8,False
1979-12-29,"Midnight Magic","Commodores",10,10,3,20,False
1979-12-29,"Off The Wall","Michael Jackson",11,11,5,18,False
1979-12-29,"Head Games","Foreigner",12,12,5,14,False
1979-12-29,"Ladies' Night","Kool & The Gang",13,13,13,15,False
1979-12-29,"Masterjam","Rufus And Chaka Khan",14,14,14,7,False
1979-12-29,"Freedom At Point Zero","Jefferson Starship",15,15,15,5,False
1979-12-29,"Rise","Herb Alpert",16,16,6,12,False
1979-12-29,"Phoenix","Dan Fogelberg",17,17,17,4,False
1979-12-29,"Keep The Fire","Kenny Loggins",18,18,18,11,False
1979-12-29,"Night In The Ruts","Aerosmith",19,19,19,5,False
1979-12-29,"The Wall","Pink Floyd",20,20,20,3,False
1979-12-29,"One Voice","Barry Manilow",21,21,9,11,False
1979-12-29,"Live Rust","Neil Young With Crazy Horse",22,22,22,4,False
1979-12-29,"One On One","Bob James And Earl Klugh",23,23,23,9,False
1979-12-29,"Rod Stewart Greatest Hits","Rod Stewart",24,24,24,6,False
1979-12-29,"Reggatta De Blanc","The Police",25,25,25,9,False
1979-12-29,"Kenny","Kenny Rogers",26,26,11,14,False
1979-12-29,"Prince","Prince",27,27,27,7,False
1979-12-29,"Breakfast In America","Supertramp",28,28,1,40,False
1979-12-29,"I'll Always Love You","Anne Murray",29,29,29,9,False
1979-12-29,"Down To The Farm","Little Feat",30,30,30,4,False
1979-12-29,"Twice The Fire","Peaches & Herb",31,31,31,8,False
1979-12-29,"ELO's Greatest Hits","Electric Light Orchestra",32,32,32,4,False
1979-12-29,"Eat To The Beat","Blondie",33,33,17,11,False
1979-12-29,"A Christmas Together","John Denver & The Muppets",34,34,34,8,False
1979-12-29,"Injoy","Barkays",35,35,35,8,False
1979-12-29,"I'm The Man","Joe Jackson",36,36,22,10,False
1979-12-29,"Hydra","Toto",37,37,37,7,False
1979-12-29,"X-static","Daryl Hall John Oates",38,38,33,10,False
1979-12-29,"Deguello","ZZ Top",39,39,39,6,False
1979-12-29,"Angel Of The Night","Angela Bofill",40,40,40,9,False
1979-12-29,"You're Only Lonely","J.D. Souther",41,41,41,15,False
1979-12-29,"Don't Let Go","Isaac Hayes",42,42,42,14,False
1979-12-29,"Candy-O","The Cars",43,43,3,27,False
1979-12-29,"Flirtin' With Disaster","Molly Hatchet",44,44,19,14,False
1979-12-29,"In The Heat Of The Night","Pat Benatar",45,45,45,11,False
1979-12-29,"Partners In Crime","Rupert Holmes",46,46,46,8,False
1979-12-29,"Willie Nelson Sings Kristofferson","Willie Nelson",47,47,47,7,False
1979-12-29,"Gold + Platinum","Lynyrd Skynyrd",48,48,48,3,False
1979-12-29,"Part Of The Game","Pablo Cruise",49,49,39,7,False
