date,title,artist,current,previous,peak,weeks,new
2008-12-27,"Fearless","Taylor Swift",1,2,1,5,False
2008-12-27,"Circus","Britney Spears",2,1,1,2,False
2008-12-27,"I Am...Sasha Fierce","Beyonce",3,3,1,4,False
2008-12-27,"Dark Horse","Nickelback",4,5,2,4,False
2008-12-27,"Twilight","Soundtrack",5,6,1,6,False
2008-12-27,"808s & Heartbreak","Kanye West",6,4,1,3,False
2008-12-27,"NOW 29","Various Artists",7,9,3,5,False
2008-12-27,"Black Ice","AC/DC",8,11,1,8,False
2008-12-27,"High School Musical 3: Senior Year","Soundtrack",9,8,2,8,False
2008-12-27,"David Cook","David Cook",10,10,3,4,False
2008-12-27,"onmyradio","Musiq Soulchild",11,0,11,1,True
2008-12-27,"Universal Mind Control","Common",12,0,12,1,True
2008-12-27,"And Winter Came...","Enya",13,14,8,5,False
2008-12-27,"Joy To The World","Faith Hill",14,13,13,11,False
2008-12-27,"Human","Brandy",15,0,15,1,True
2008-12-27,"The Promise","Il Divo",16,12,5,4,False
2008-12-27,"Christmas Duets","Elvis Presley",17,17,17,9,False
2008-12-27,"Freedom","Akon",18,7,7,2,False
2008-12-27,"Funhouse","P!nk",19,21,2,7,False
2008-12-27,"Breakout","Miley Cyrus",20,23,1,21,False
2008-12-27,"David Archuleta","David Archuleta",21,19,2,5,False
2008-12-27,"A Little Bit Longer","Jonas Brothers",22,22,1,18,False
2008-12-27,"Greatest Hits Volume 1","Rascal Flatts",23,26,6,7,False
2008-12-27,"Theater Of The Mind","Ludacris",24,15,5,3,False
2008-12-27,"Day & Age","The Killers",25,16,6,3,False
2008-12-27,"Avant","Avant",26,0,26,1,True
2008-12-27,"Rock N Roll Jesus","Kid Rock",27,31,1,62,False
2008-12-27,"Taylor Swift","Taylor Swift",28,32,5,112,False
2008-12-27,"Chinese Democracy","Guns N' Roses",29,18,3,3,False
2008-12-27,"Paper Trail","T.I.",30,27,1,11,False
2008-12-27,"Love On The Inside","Sugarland",31,34,1,21,False
2008-12-27,"The Essential NOW That's What I Call Christmas","Various Artists",32,30,30,8,False
2008-12-27,"Yo-Yo Ma & Friends: Songs Of Joy & Peace","Yo-Yo Ma",33,29,20,9,False
2008-12-27,"Mamma Mia!","Soundtrack",34,39,1,23,False
2008-12-27,"Incanto","Andrea Bocelli",35,33,8,6,False
2008-12-27,"What A Night! A Christmas Album","Harry Connick, Jr.",36,20,20,6,False
2008-12-27,"Peace On Earth","Casting Crowns",37,25,24,10,False
2008-12-27,"A Swingin' Christmas","Tony Bennett Featuring The Count Basie Big Band",38,28,28,7,False
2008-12-27,"Good Girl Gone Bad","Rihanna",39,37,2,80,False
2008-12-27,"Death Magnetic","Metallica",40,36,1,14,False
2008-12-27,"Viva La Vida or Death And All His Friends","Coldplay",41,35,1,26,False
2008-12-27,"We Sing. We Dance. We Steal Things.","Jason Mraz",42,45,3,31,False
2008-12-27,"One Of The Boys","Katy Perry",43,44,9,26,False
2008-12-27,"Lucky Old Sun","Kenny Chesney",44,42,1,9,False
2008-12-27,"WOW Hits 2009","Various Artists",45,56,31,10,False
2008-12-27,"Thr33 Ringz","T-Pain",46,38,4,5,False
2008-12-27,"Tha Carter III","Lil Wayne",47,47,1,27,False
2008-12-27,"The Foundation","Zac Brown Band",48,54,17,4,False
2008-12-27,"Soul","Seal",49,49,13,5,False
2008-12-27,"Carnival Ride","Carrie Underwood",50,53,1,60,False
2008-12-27,"Evolver","John Legend",51,50,4,7,False
2008-12-27,"Year Of The Gentleman","Ne-Yo",52,51,2,13,False
2008-12-27,"Learn To Live","Darius Rucker",53,60,5,13,False
2008-12-27,"Camp Rock","Soundtrack",54,55,3,26,False
2008-12-27,"Christmasville","Mannheim Steamroller",55,48,48,8,False
2008-12-27,"That Don't Make Me A Bad Guy","Toby Keith",56,63,5,7,False
2008-12-27,"Troubadour","George Strait",57,67,1,37,False
2008-12-27,"Hit Man: David Foster & Friends","David Foster",58,75,46,5,False
2008-12-27,"Spirit","Leona Lewis",59,57,1,36,False
2008-12-27,"Take It To The Limit","Hinder",60,59,4,6,False
2008-12-27,"The Christmas Collection","Amy Grant",61,41,41,9,False
2008-12-27,"My Love: Essential Collection","Celine Dion",62,62,8,7,False
2008-12-27,"19","Adele",63,78,11,27,False
2008-12-27,"Jonas Brothers","Jonas Brothers",64,69,5,71,False
2008-12-27,"A Winter Symphony","Sarah Brightman",65,61,38,6,False
2008-12-27,"The Priests","The Priests",66,170,66,2,False
2008-12-27,"The Greatest Songs Of The Eighties","Barry Manilow",67,52,14,3,False
2008-12-27,"That Lonesome Song","Jamey Johnson",68,91,28,19,False
2008-12-27,"Don't Forget","Demi Lovato",69,81,2,12,False
