date,title,artist,current,previous,peak,weeks,new
1989-12-30,"...But Seriously","Phil Collins",1,4,1,5,False
1989-12-30,"Girl You Know It's True","Milli Vanilli",2,1,1,41,False
1989-12-30,"Storm Front","Billy Joel",3,2,1,9,False
1989-12-30,"Janet Jackson's Rhythm Nation 1814","Janet Jackson",4,3,1,13,False
1989-12-30,"Forever Your Girl","Paula Abdul",5,5,1,76,False
1989-12-30,"Hangin' Tough","New Kids On The Block",6,6,1,71,False
1989-12-30,"Pump","Aerosmith",7,7,5,14,False
1989-12-30,"Cosmic Thing","The B-52s",8,8,6,24,False
1989-12-30,"Cry Like A Rainstorm, Howl Like The Wind","Linda Ronstadt (Featuring Aaron Neville)",9,12,9,11,False
1989-12-30,"Merry, Merry Christmas","New Kids On The Block",10,9,9,12,False
1989-12-30,"Steel Wheels","The Rolling Stones",11,11,3,16,False
1989-12-30,"Full Moon Fever","Tom Petty",12,10,3,34,False
1989-12-30,"Dr. Feelgood","Motley Crue",13,13,1,15,False
1989-12-30,"Slip Of The Tongue","Whitesnake",14,14,10,6,False
1989-12-30,"Stone Cold Rhymin'","Young M.C.",15,15,9,15,False
1989-12-30,"Repeat Offender","Richard Marx",16,17,1,33,False
1989-12-30,"Journeyman","Eric Clapton",17,18,17,6,False
1989-12-30,"Dance!...Ya Know It!","Bobby Brown",18,21,18,5,False
1989-12-30,"Heart Of Stone","Cher",19,19,10,24,False
1989-12-30,"Presto","Rush",20,16,16,5,False
1989-12-30,"Keep On Movin'","Soul II Soul",21,20,14,26,False
1989-12-30,"Back On The Block","Quincy Jones",22,27,22,4,False
1989-12-30,"Skid Row","Skid Row",23,23,6,47,False
1989-12-30,"Crossroads","Tracy Chapman",24,22,9,11,False
1989-12-30,"New Kids On The Block","New Kids On The Block",25,28,25,22,False
1989-12-30,"Flying In A Blue Dream","Joe Satriani",26,24,23,7,False
1989-12-30,"The Seeds Of Love","Tears For Fears",27,25,8,13,False
1989-12-30,"Trash","Alice Cooper",28,29,20,21,False
1989-12-30,"Live","Kenny G",29,37,29,4,False
1989-12-30,"Tender Lover","Babyface",30,26,25,22,False
1989-12-30,"The End Of The Innocence","Don Henley",31,32,8,25,False
1989-12-30,"The Best Of Luther Vandross: The Best Of Love","Luther Vandross",32,30,28,9,False
1989-12-30,"Bad English","Bad English",33,31,21,25,False
1989-12-30,"Soul Provider","Michael Bolton",34,35,34,24,False
1989-12-30,"As Nasty As They Wanna Be","The 2 Live Crew",35,33,30,23,False
1989-12-30,"A Collection: Greatest Hits...And More","Barbra Streisand",36,34,26,11,False
1989-12-30,"We Too Are One","Eurythmics",37,36,34,14,False
1989-12-30,"Cuts Both Ways","Gloria Estefan",38,38,8,23,False
1989-12-30,"Can't Fight Fate","Taylor Dayne",39,42,39,7,False
1989-12-30,"And In This Corner","D.J. Jazzy Jeff & The Fresh Prince",40,39,39,7,False
1989-12-30,"The Disregard Of Timekeeping","Bonham",41,40,38,13,False
1989-12-30,"Runaway Horses","Belinda Carlisle",42,43,37,11,False
1989-12-30,"A Fresh Aire Christmas","Mannheim Steamroller",43,46,43,5,False
1989-12-30,"Brave And Crazy","Melissa Etheridge",44,41,22,13,False
1989-12-30,"The Sensual World","Kate Bush",45,50,43,9,False
1989-12-30,"Legacy","Poco",46,49,40,15,False
1989-12-30,"The Raw & The Cooked","Fine Young Cannibals",47,44,1,43,False
1989-12-30,"Like A Prayer","Madonna",48,57,1,39,False
1989-12-30,"Look Sharp!","Roxette",49,48,28,37,False
1989-12-30,"Blow My Fuse","KIX",50,52,46,48,False
1989-12-30,"Greatest Hits - Best Of Rockers N' Ballads","Scorpions",51,54,51,5,False
1989-12-30,"Freedom","Neil Young",52,47,35,11,False
1989-12-30,"Flying Cowboys","Rickie Lee Jones",53,53,39,12,False
1989-12-30,"Mannheim Steamroller Christmas","Mannheim Steamroller",54,55,54,5,False
1989-12-30,"A Very Special Christmas","Various Artists",55,59,55,4,False
1989-12-30,"The Incredible Base","Rob Base",56,56,56,4,False
1989-12-30,"The Great Radio Controversy","Tesla",57,62,18,41,False
1989-12-30,"Built To Last","Grateful Dead",58,51,27,7,False
1989-12-30,"Hot In The Shade","KISS",59,45,29,9,False
1989-12-30,"Dirty Rotten Filthy Stinking Rich","Warrant",60,63,10,44,False
1989-12-30,"The Little Mermaid","Soundtrack",61,75,61,3,False
1989-12-30,"No Holdin' Back","Randy Travis",62,64,33,12,False
1989-12-30,"Storyteller/Complete Anthology: 1964-1990","Rod Stewart",63,81,63,5,False
1989-12-30,"Mother's Milk","Red Hot Chili Peppers",64,58,52,16,False
1989-12-30,"Happy Anniversary, Charlie Brown","Various Artists",65,65,65,8,False
1989-12-30,"Big Tyme","Heavy D & The Boyz",66,61,19,27,False
1989-12-30,"Greatest Hits 1982-1989","Chicago",67,71,67,4,False
1989-12-30,"New Jersey","Bon Jovi",68,68,1,65,False
1989-12-30,"Don't Be Cruel","Bobby Brown",69,69,1,76,False
1989-12-30,"Pump Up The Jam - The Album","Technotronic",70,83,70,2,False
1989-12-30,"Foreign Affair","Tina Turner",71,60,31,13,False
1989-12-30,"One Night Of Sin","Joe Cocker",72,77,72,16,False
