chart_week,current_week,title,performer,last_week,peak_pos,wks_on_chart
2026-08-01,1,Choosin' Texas,Ella Langley,1,1,40
2026-08-01,2,"I Knew It, I Knew You",Taylor Swift,2,1,7
2026-08-01,3,Boston,Stella Lefty,6,3,16
2026-08-01,4,I Can't Love You Anymore,Ella Langley & Morgan Wallen,7,4,13
2026-08-01,5,Hate That I Made You Love Me,Ariana Grande,4,1,8
2026-08-01,6,Dracula,Tame Impala & JENNIE,5,5,43
2026-08-01,7,So Easy (To Fall In Love),Olivia Dean,9,5,43
2026-08-01,8,Be Her,Ella Langley,3,2,23
2026-08-01,9,Man I Need,Olivia Dean,8,2,48
2026-08-01,10,I Just Might,Bruno Mars,10,1,28
2026-08-01,11,Risk It All,Bruno Mars,13,4,21
2026-08-01,12,Drop Dead,Olivia Rodrigo,12,1,14
2026-08-01,13,Janice STFU,Drake,11,1,10
2026-08-01,14,Midnight Sun,Zara Larsson,15,14,27
2026-08-01,15,Stupid Song,Olivia Rodrigo,14,3,6
2026-08-01,16,Don't We,Morgan Wallen,16,16,24
2026-08-01,17,Dai Dai (FIFA World Cup Official Song 2026),Shakira X Burna Boy,42,17,6
2026-08-01,18,Dead Fresh,Lil Baby,-,18,1
2026-08-01,19,Be By You,Luke Combs,18,12,23
2026-08-01,20,Spend Dat,Yung Miami,19,17,9
2026-08-01,21,Stateside,PinkPantheress With Zara Larsson,17,6,29
2026-08-01,22,Earrings,Malcolm Todd,20,20,21
2026-08-01,23,The Cure,Olivia Rodrigo,21,5,9
2026-08-01,24,Babydoll,Dominic Fike,24,16,24
2026-08-01,25,Die On This Hill,Sienna Spiro,26,19,31
2026-08-01,26,Hit The Wall,Gracie Abrams,57,26,10
2026-08-01,27,Shabang,Drake,25,4,10
2026-08-01,28,Homewrecker,sombr,22,15,24
2026-08-01,29,Wonderwall,Oasis,27,8,22
2026-08-01,30,Cinderella,Mac Miller Featuring Ty Dolla $ign,30,25,11
2026-08-01,31,American Girls,Harry Styles,32,4,20
2026-08-01,32,What You Need,Tems,36,32,18
2026-08-01,33,Normal,BTS,-,33,4
2026-08-01,34,Fever Dream,Alex Warren,35,21,21
2026-08-01,35,Don't Tell On Me,Jason Aldean,34,34,15
2026-08-01,36,Loving Life Again,Ella Langley,44,21,18
2026-08-01,37,Orbiter,Noah Kahan,41,37,13
2026-08-01,38,Freakin' Out,Dexter And The Moonrocks,43,33,18
2026-08-01,39,E85,Don Toliver,40,15,25
2026-08-01,40,Something To Lose,Stella Lefty Featuring Vincent Mason,45,40,8
2026-08-01,41,Self Aware,Temper City,47,41,15
2026-08-01,42,Morning Dew (Donk),Beyonce,31,26,3
2026-08-01,43,Pop Dat Thang,DaBaby,50,26,25
2026-08-01,44,Chicago,Michael Jackson,49,26,9
2026-08-01,45,Honeybee,Olivia Rodrigo,39,9,6
2026-08-01,46,Doors,Noah Kahan,51,9,13
2026-08-01,47,Iloveitiloveitiloveit,Bella Kay,53,17,23
2026-08-01,48,Mexico Honey,Kacey Musgraves,59,48,8
2026-08-01,49,Ghetto Love Story,BabyChiefDoit,66,49,3
2026-08-01,50,misery.,pupsies,62,50,3
2026-08-01,51,Good Reason,Gracie Abrams,-,51,1
2026-08-01,52,2 Hard 4 The Radio,Drake,55,9,10
2026-08-01,53,Raindance,Dave & Tems,72,49,25
2026-08-01,54,Noble,F3miii,56,54,11
2026-08-01,55,Look At My Life,Gracie Abrams,92,54,4
2026-08-01,56,Great Expectation,Sienna Spiro,69,56,3
2026-08-01,57,Motion Party,BossMan Dlow,68,37,19
2026-08-01,58,Rubberz,Fenix Flexin,63,58,7
2026-08-01,59,My Body Isn't Ready,sombr,67,30,4
2026-08-01,60,Chevy Silverado,Bailey Zimmerman,87,60,5
2026-08-01,61,Willing And Able,Noah Kahan,73,26,13
2026-08-01,62,Woman,Kane Brown,75,62,15
2026-08-01,63,Rethink Some Things,Luke Combs,79,46,17
2026-08-01,64,Hate How You Look,Josh Ross,70,52,16
2026-08-01,65,Ran To Atlanta,Drake Featuring Future & Molly Santana,61,2,10
2026-08-01,66,Maggots For Brains,Olivia Rodrigo,60,12,6
2026-08-01,67,Bloodstream,Alyssa Grace,86,67,3
2026-08-01,68,"Phone, Keys, Wallet",Lainey Wilson & John Mayer,74,68,7
2026-08-01,69,Rein Me In,Sam Fender & Olivia Dean,80,64,18
2026-08-01,70,Mr. Know It All,Teddy Swims,89,70,14
2026-08-01,71,Expectations,Olivia Rodrigo,65,20,6
2026-08-01,72,House Tour,Sabrina Carpenter,84,27,12
2026-08-01,73,McArthur,"HARDY, Eric Church, Morgan Wallen & Tim McGraw",81,31,25
2026-08-01,74,Iconic By Mistake,"Le Sserafim, ILLIT & KATSEYE",71,38,6
2026-08-01,75,Speed Demon,Justin Bieber,95,66,7
2026-08-01,76,Cowgirl,Shaboozey,-,76,3
2026-08-01,77,The Feeling,Steve Lacy,-,75,2
2026-08-01,78,Whisper My Name,Drake,82,3,10
2026-08-01,79,Less,Olivia Rodrigo,77,21,6
2026-08-01,80,Is It Cool?,Steve Lacy Featuring SZA,-,80,2
2026-08-01,81,Think As You Drunk,Riley Green,94,81,4
2026-08-01,82,National Treasures,Drake,88,6,10
2026-08-01,83,What's Wrong With Me,Olivia Rodrigo & Robert Smith,78,17,6
2026-08-01,84,Carry On,Kenny Chesney,99,84,5
2026-08-01,85,Swim,BTS,100,1,18
2026-08-01,86,I Want You,Cody Johnson,-,80,4
2026-08-01,87,Damned If I Do,Vincent Mason,96,77,11
2026-08-01,88,My Way,Olivia Rodrigo,85,15,6
2026-08-01,89,Freaked Out,Fat Papi,-,89,1
2026-08-01,90,Bottom Of Your Boots,Ella Langley,-,20,14
2026-08-01,91,Begged,Olivia Rodrigo,90,16,6
2026-08-01,92,California Girls,Future,23,23,2
2026-08-01,93,u + me = <3,Olivia Rodrigo,91,19,6
2026-08-01,94,South Of Sanity,Zach Top,-,94,2
2026-08-01,95,Konnichiwa,Future,29,29,2
2026-08-01,96,In My Room,Julia Wolf,-,57,12
2026-08-01,97,Empty Words,Corey Kent,-,93,6
2026-08-01,98,No Need For Leavin',Kameron Marlowe,-,98,2
2026-08-01,99,Minibar,Gracie Abrams,-,99,1
2026-08-01,100,Kingdom Of Fear,Cameron Whitcomb,-,94,5
